 0.197497247022279 0.210399077229764 0.190550107679787 0.134972992939849 0.146882374669836 0.120086265777366 0.105199538614883 0.107184435569881 0.113139126434874 0.0784034297224127 0.102222193182386 0.0932901568848961 0.075426084289916 0.111154229479876 0.0853505690649049 0.110161781002377 0.133980544462351 0.149859720102333 0.161769101832319 0.18757276224729 0.227270701347245
 0.221316010482252 0.237195186122234 0.180625622904798 0.141920132282342 0.158791756399823 0.131995647507353 0.121078714254865 0.12604095664236 0.084358120587406 0.0972599507948917 0.119093817299867 0.0873354660199027 0.114131574912373 0.103214641659885 0.127033405119858 0.141920132282342 0.159784204877322 0.148867271624834 0.170701138129809 0.19650479854478 0.219331113527254
 0.185587865292292 0.188565210724789 0.191542556157286 0.139935235327344 0.141920132282342 0.137950338372346 0.11710892034487 0.107184435569881 0.094282605362395 0.0972599507948917 0.0823732236324082 0.0873354660199027 0.104207090137384 0.113139126434874 0.116116471867371 0.111154229479876 0.145889926192337 0.182610519859796 0.173678483562306 0.189557659202288 0.221316010482252
 0.236202737644735 0.204444386364771 0.206429283319769 0.201467040932274 0.145889926192337 0.132988095984852 0.129018302074856 0.104207090137384 0.113139126434874 0.113139126434874 0.106191987092382 0.0992448477498894 0.114131574912373 0.109169332524878 0.110161781002377 0.122071162732364 0.142912580759841 0.175663380517304 0.175663380517304 0.21436887113976 0.222308458959751
 0.256051707194713 0.193527453112283 0.203451937887272 0.167723792697313 0.180625622904798 0.15184461705733 0.127033405119858 0.149859720102333 0.134972992939849 0.113139126434874 0.112146677957375 0.111154229479876 0.129018302074856 0.138942786849845 0.119093817299867 0.152837065534829 0.1786407259498 0.170701138129809 0.195512350067281 0.222308458959751 0.233225392212239
 0.234217840689738 0.221316010482252 0.215361319617259 0.191542556157286 0.180625622904798 0.179633174427299 0.140927683804843 0.147874823147335 0.124056059687362 0.146882374669836 0.115124023389872 0.128025853597357 0.136957889894847 0.136957889894847 0.15184461705733 0.163753998787317 0.173678483562306 0.183602968337295 0.219331113527254 0.225285804392248 0.230248046779742
 0.263991295014704 0.246127222419724 0.211391525707263 0.216353768094758 0.190550107679787 0.172686035084807 0.159784204877322 0.141920132282342 0.147874823147335 0.163753998787317 0.137950338372346 0.127033405119858 0.136957889894847 0.162761550309818 0.145889926192337 0.155814410967326 0.157799307922324 0.199482143977277 0.212383974184762 0.22330090743725 0.219331113527254
 0.256051707194713 0.229255598302243 0.224293355914749 0.218338665049755 0.194519901589782 0.210399077229764 0.182610519859796 0.177648277472301 0.167723792697313 0.158791756399823 0.163753998787317 0.198489695499778 0.139935235327344 0.172686035084807 0.19650479854478 0.180625622904798 0.193527453112283 0.211391525707263 0.233225392212239 0.251089464807219 0.25009701632972
 0.248112119374722 0.253074361762216 0.251089464807219 0.216353768094758 0.222308458959751 0.206429283319769 0.189557659202288 0.207421731797268 0.16970868965231 0.168716241174811 0.188565210724789 0.166731344219814 0.163753998787317 0.185587865292292 0.176655828994802 0.198489695499778 0.194519901589782 0.24116498003223 0.246127222419724 0.279870470654687 0.282847816087184
 0.261013949582208 0.262998846537205 0.254066810239715 0.228263149824744 0.225285804392248 0.217346216572257 0.198489695499778 0.218338665049755 0.1786407259498 0.199482143977277 0.193527453112283 0.191542556157286 0.19650479854478 0.204444386364771 0.217346216572257 0.25009701632972 0.227270701347245 0.229255598302243 0.278878022177188 0.270938434357197 0.279870470654687
 0.305674131069659 0.293764749339672 0.312621270412151 0.264983743492203 0.239180083077232 0.226278252869747 0.219331113527254 0.234217840689738 0.210399077229764 0.229255598302243 0.225285804392248 0.202459489409773 0.208414180274767 0.234217840689738 0.219331113527254 0.225285804392248 0.265976191969702 0.24116498003223 0.28582516151968 0.287810058474678 0.288802506952177

