 0.287810058474678 0.311628821934652 0.332470239962129 0.385070009269571 0.436677330099514 0.520043002209423 0.652038649716777 0.627227437779305 0.709600661411714 0.714562903799209 0.371175730584586 0.705630867501719 0.664940479924263 0.634174577121797 0.565695632174372 0.548824008056891 0.427745293802024 0.385070009269571 0.344379621692116 0.324530652142138 0.305674131069659
 0.289794955429676 0.301704337159663 0.314606167367149 0.361251245809597 0.402934081864552 0.500194032659445 0.560733389786878 0.660970686014268 0.70463841902422 0.728457182484193 0.723494940096699 0.739374115736681 0.706623315979217 0.662955582969265 0.577605013904359 0.511110965911933 0.430722639234521 0.357281451899602 0.334455136917127 0.290787403907175 0.32254575518714
 0.279870470654687 0.281855367609685 0.325523100619637 0.365221039719593 0.397971839477057 0.460496093559488 0.580582359336856 0.599438880409335 0.695706382726729 0.741359012691679 0.653031098194276 0.672880067744255 0.635167025599296 0.617302953004316 0.581574807814355 0.506148723524438 0.426752845324525 0.374153076017083 0.337432482349624 0.272923331312195 0.281855367609685
 0.30468168259216 0.312621270412151 0.342394724737118 0.390032251657066 0.395986942522059 0.450571608784499 0.52202789916442 0.594476638021841 0.656008443626773 0.701661073591723 0.648068855806782 0.623257643869309 0.621272746914311 0.601423777364333 0.542869317191898 0.441639572487009 0.383085112314573 0.358273900377101 0.292772300862173 0.294757197817171 0.291779852384674
 0.306666579547157 0.293764749339672 0.307659028024656 0.294757197817171 0.306666579547157 0.406903875774547 0.490269547884455 0.535922177849405 0.628219886256804 0.601423777364333 0.597453983454338 0.614325607571819 0.572642771516865 0.529967486984412 0.424767948369528 0.417820809027035 0.411866118162042 0.339417379304621 0.310636373457153 0.310636373457153 0.288802506952177
 0.274908228267192 0.318575961277144 0.306666579547157 0.308651476502155 0.32254575518714 0.332470239962129 0.399956736432055 0.480345063109466 0.506148723524438 0.511110965911933 0.519050553731924 0.528975038506913 0.516073208299427 0.392017148612064 0.374153076017083 0.350334312557109 0.335447585394626 0.308651476502155 0.284832713042181 0.305674131069659 0.303689234114661
 0.271930882834696 0.264983743492203 0.317583512799645 0.293764749339672 0.32254575518714 0.346364518647114 0.355296554944604 0.373160627539584 0.394002045567061 0.383085112314573 0.387054906224569 0.41385101511704 0.43171508771202 0.430722639234521 0.369190833629589 0.375145524494582 0.309643924979654 0.302696785637162 0.279870470654687 0.269945985879698 0.281855367609685
 0.271930882834696 0.252081913284717 0.282847816087184 0.296742094772168 0.336440033872125 0.323538203664639 0.342394724737118 0.347356967124613 0.362243694287096 0.392017148612064 0.351326761034608 0.407896324252046 0.356289003422103 0.348349415602112 0.332470239962129 0.36819838515209 0.282847816087184 0.270938434357197 0.282847816087184 0.262998846537205 0.290787403907175
 0.269945985879698 0.280862919132186 0.251089464807219 0.281855367609685 0.283840264564683 0.299719440204665 0.34934186407961 0.30468168259216 0.323538203664639 0.346364518647114 0.305674131069659 0.344379621692116 0.33147779148463 0.344379621692116 0.316591064322147 0.294757197817171 0.280862919132186 0.277885573699689 0.296742094772168 0.275900676744691 0.2679610889247
 0.257044155672212 0.263991295014704 0.262998846537205 0.28582516151968 0.278878022177188 0.305674131069659 0.28582516151968 0.308651476502155 0.295749646294669 0.350334312557109 0.330485343007131 0.338424930827122 0.329492894529632 0.307659028024656 0.301704337159663 0.293764749339672 0.235210289167236 0.311628821934652 0.254066810239715 0.275900676744691 0.233225392212239
 0.252081913284717 0.265976191969702 0.291779852384674 0.271930882834696 0.273915779789693 0.283840264564683 0.282847816087184 0.278878022177188 0.296742094772168 0.309643924979654 0.294757197817171 0.278878022177188 0.257044155672212 0.294757197817171 0.258036604149711 0.264983743492203 0.246127222419724 0.302696785637162 0.278878022177188 0.269945985879698 0.279870470654687

