 0.516073208299427 0.462480990514486 0.375145524494582 0.324530652142138 0.306666579547157 0.24116498003223 0.202459489409773 0.157799307922324 0.148867271624834 0.110161781002377 0.102222193182386 0.122071162732364 0.132988095984852 0.185587865292292 0.218338665049755 0.226278252869747 0.297734543249667 0.307659028024656 0.364228591242094 0.429730190757022 0.475382820721972
 0.478360166154469 0.436677330099514 0.37713042144958 0.314606167367149 0.27689312522219 0.244142325464726 0.180625622904798 0.189557659202288 0.139935235327344 0.101229744704887 0.0913052599298983 0.131003199029854 0.147874823147335 0.150852168579832 0.210399077229764 0.245134773942225 0.290787403907175 0.341402276259619 0.376137972972081 0.443624469442007 0.509126068956935
 0.474390372244473 0.481337511586965 0.367205936674591 0.350334312557109 0.301704337159663 0.273915779789693 0.222308458959751 0.204444386364771 0.176655828994802 0.127033405119858 0.137950338372346 0.15184461705733 0.155814410967326 0.18757276224729 0.215361319617259 0.260021501104709 0.294757197817171 0.328500446052133 0.36819838515209 0.470420578334477 0.480345063109466
 0.479352614631967 0.461488542036987 0.361251245809597 0.34934186407961 0.325523100619637 0.263991295014704 0.248112119374722 0.206429283319769 0.173678483562306 0.198489695499778 0.172686035084807 0.183602968337295 0.200474592454776 0.234217840689738 0.245134773942225 0.264983743492203 0.316591064322147 0.365221039719593 0.427745293802024 0.444616917919506 0.51309586286693
 0.482329960064464 0.451564057261998 0.451564057261998 0.379115318404578 0.358273900377101 0.288802506952177 0.292772300862173 0.24116498003223 0.195512350067281 0.182610519859796 0.206429283319769 0.219331113527254 0.201467040932274 0.245134773942225 0.301704337159663 0.306666579547157 0.338424930827122 0.402934081864552 0.404918978819549 0.466450784424482 0.537907074804403
 0.553786250444386 0.488284650929458 0.453548954216996 0.408888772729545 0.393009597089562 0.325523100619637 0.311628821934652 0.283840264564683 0.258036604149711 0.235210289167236 0.211391525707263 0.228263149824744 0.237195186122234 0.286817609997179 0.328500446052133 0.320560858232142 0.370183282107088 0.415835912072037 0.425760396847026 0.494239341794451 0.541876868714399
 0.54981645653439 0.572642771516865 0.481337511586965 0.42278305141453 0.411866118162042 0.372168179062085 0.370183282107088 0.324530652142138 0.31361371888965 0.333462688439628 0.288802506952177 0.281855367609685 0.298726991727166 0.305674131069659 0.330485343007131 0.367205936674591 0.385070009269571 0.445609366397005 0.494239341794451 0.524012796119418 0.56768052912937
 0.577605013904359 0.550808905011889 0.53195238393941 0.511110965911933 0.479352614631967 0.416828360549536 0.418813257504534 0.372168179062085 0.371175730584586 0.338424930827122 0.323538203664639 0.325523100619637 0.364228591242094 0.3592663488546 0.397971839477057 0.402934081864552 0.438662227054512 0.469428129856978 0.505156275046939 0.547831559579392 0.6311972316893
 0.626234989301806 0.624250092346808 0.528975038506913 0.511110965911933 0.491261996361954 0.466450784424482 0.418813257504534 0.392017148612064 0.410873669684543 0.367205936674591 0.337432482349624 0.356289003422103 0.385070009269571 0.452556505739497 0.429730190757022 0.493246893316952 0.461488542036987 0.5408844202369 0.559740941309379 0.594476638021841 0.615318056049318
 0.708608212934215 0.619287849959314 0.581574807814355 0.563710735219375 0.51309586286693 0.45851119660449 0.467443232901981 0.45851119660449 0.407896324252046 0.402934081864552 0.452556505739497 0.421790602937031 0.447594263352002 0.479352614631967 0.45851119660449 0.444616917919506 0.525005244596917 0.519050553731924 0.561725838264377 0.618295401481815 0.701661073591723
 0.721510043141701 0.649061304284281 0.636159474076795 0.602416225841832 0.569665426084368 0.526990141551915 0.503171378091941 0.533937280894407 0.508133620479436 0.489277099406957 0.450571608784499 0.465458335946983 0.499201584181946 0.512103414389431 0.525997693074416 0.541876868714399 0.560733389786878 0.56768052912937 0.669902722311758 0.624250092346808 0.745328806601675

