 1.78144501711045 1.78342991406545 1.94519901589775 1.94718391285275 2.04642876060263 2.25087314696738 2.3173671949598 2.40569510945719 2.41661204270968 2.45730243028713 1.91046331918529 2.44936284246714 2.45432508485463 2.32927657668978 2.29156353454483 2.26675232260736 2.00276102759268 1.91443311309529 1.89458414354531 1.79037705340794 1.8221354046879
 1.84793906510287 1.85885599835535 1.86977293160784 1.85488620444536 1.97695736717771 2.15559809312749 2.3124049525723 2.3997404185922 2.34813309776226 2.44043080616965 2.38683858838471 2.38584613990722 2.45432508485463 2.3977555216372 2.34217840689727 2.24888825001238 2.06429283319761 1.94916880980774 1.8211429562104 1.74571687192049 1.71296607216303
 1.78342991406545 1.79335439884043 1.85587865292286 1.91542556157279 1.94122922198775 2.19926582613744 2.24194111066989 2.43149876987216 2.32530678277979 2.3997404185922 2.38286879447472 2.37592165513223 2.40966490336719 2.46524201810712 2.28263149824734 2.28064660129234 2.05337589994512 1.91840290700528 1.80526378057042 1.85190885901286 1.76457339299297
 1.74472442344299 1.81618071382291 1.85786354987786 1.93031228873527 2.00176857911518 1.95413105219524 2.21117520786743 2.22804683198491 2.3124049525723 2.36004247949225 2.42355918205217 2.40867245488969 2.30148801931982 2.28660129215734 2.2359864198049 2.03650427582764 1.92733494330277 1.91840290700528 1.83007499250789 1.76457339299297 1.74968666583049
 1.68815486022556 1.81121847143541 1.84396927119287 1.92138025243778 1.96703288240272 1.95810084610523 2.16155278399249 2.21316010482242 2.27568435890485 2.26774477108486 2.3183596434373 2.34019350994227 2.21018275938993 2.20025827461494 2.09803608143256 2.04940610603512 1.93825187655526 1.86878048313034 1.78541481102044 1.81121847143541 1.70800382977554
 1.68021527240557 1.7357923871455 1.80129398666042 1.84694661662537 1.83503723489538 1.93328963416776 1.96207064001523 2.13376422662252 2.25285804392238 2.23995621371489 2.13872646901001 2.22407703807491 2.19827337765994 2.08910404513508 2.00871571845767 1.93031228873527 1.89259924659031 1.81518826534541 1.85190885901286 1.67326813306308 1.77251298081296
 1.6544116119906 1.66929833915308 1.69609444804555 1.71892076302802 1.87275027704034 1.93924432503276 1.87175782856284 1.95710839762774 2.01169306389017 2.05238345146762 2.03948162126014 1.9848969549977 2.08215690579258 1.91939535548278 1.9074859737528 1.87374272551784 1.83404478641788 1.82610519859789 1.78342991406545 1.71296607216303 1.71495096911803
 1.6563965089456 1.68716241174806 1.74869421735299 1.76655828994797 1.80228643513792 1.81320336839041 1.85984844683285 1.91443311309529 1.92138025243778 1.86580313769785 1.88763700420282 1.94122922198775 1.94023677351026 1.89656904050031 1.9025237313653 1.78442236254294 1.76457339299297 1.77251298081296 1.70998872673053 1.740754629533 1.64647202417061
 1.6524267150356 1.66929833915308 1.68616996327056 1.61570612136815 1.71395852064053 1.85290130749036 1.78442236254294 1.77747522320045 1.86282579226535 1.88763700420282 1.87969741638283 1.9025237313653 1.85786354987786 1.80824112600292 1.86282579226535 1.78442236254294 1.68120772088307 1.76060359908297 1.67426058154058 1.62463815766564 1.60776653354816
 1.64647202417061 1.68220016936057 1.67823037545057 1.61372122441315 1.64547957569311 1.71892076302802 1.78541481102044 1.74770176887549 1.80427133209292 1.74968666583049 1.77549032624546 1.75067911430799 1.81618071382291 1.79533929579543 1.76258849603797 1.70601893282054 1.66433609676559 1.69708689652305 1.70105669043305 1.67525303001808 1.56608369749321
 1.54524227946573 1.67723792697307 1.66433609676559 1.69807934500055 1.71892076302802 1.734799938668 1.70403403586554 1.7397621810555 1.68319261783807 1.76159604756047 1.76556584147047 1.74670932039799 1.72388300541552 1.738769732578 1.77846767167795 1.65143426655811 1.73182259323551 1.72586790237052 1.60081939420567 1.62761550309813 1.61074387898065

