 1.22765876666612 1.22964366362112 1.28720567531605 1.22071162732363 1.1631496156287 1.18101368822368 1.13833840369123 1.12146677957375 1.14826288846622 1.0768065980863 1.12146677957375 1.13734595521373 1.12345167652875 1.13734595521373 1.16612696106119 1.16910430649369 1.19093817299866 1.15521002780871 1.15322513085371 1.18696837908867 1.19093817299866
 1.20384000320615 1.24949263317109 1.20483245168365 1.16612696106119 1.21475693645863 1.15223268237621 1.20185510625115 1.18399103365617 1.1621571671512 1.17108920344869 1.20483245168365 1.19391551843116 1.19391551843116 1.20780979711614 1.17009675497119 1.13635350673623 1.22865121514362 1.21971917884613 1.22567386971112 1.20780979711614 1.20780979711614
 1.11551208870875 1.19788531234116 1.18895327604367 1.18895327604367 1.23559835448611 1.14330064607872 1.14627799151122 1.18796082756617 1.13536105825873 1.08276128895129 1.0768065980863 1.07184435569881 1.20582490016115 1.1601722701962 1.17307410040369 1.17704389431368 1.19887776081865 1.18696837908867 1.19590041538616 1.17307410040369 1.24750773621609
 1.2405605968736 1.21277203950364 1.20483245168365 1.17803634279118 1.17605144583618 1.21475693645863 1.17505899735868 1.19093817299866 1.13238371282623 1.18200613670117 1.10459515545627 1.15322513085371 1.14925533694371 1.13039881587124 1.17108920344869 1.17307410040369 1.1591798217187 1.14230819760122 1.16910430649369 1.20979469407114 1.16910430649369
 1.22865121514362 1.25842466946858 1.19292306995366 1.15124023389871 1.22468142123362 1.22666631818862 1.22170407580113 1.20086265777365 1.19391551843116 1.13337616130373 1.1601722701962 1.1571949247637 1.1641420641062 1.17307410040369 1.18399103365617 1.21078714254864 1.2425454938286 1.17505899735868 1.2415530453511 1.18895327604367 1.14826288846622
 1.21971917884613 1.21971917884613 1.2425454938286 1.21078714254864 1.21475693645863 1.25246997860359 1.17803634279118 1.19391551843116 1.20681734863864 1.18101368822368 1.17505899735868 1.1641420641062 1.18696837908867 1.17108920344869 1.19193062147616 1.16811185801619 1.17902879126868 1.17803634279118 1.13833840369123 1.21277203950364 1.1571949247637
 1.18895327604367 1.29117546922604 1.17307410040369 1.23659080296361 1.23758325144111 1.13536105825873 1.20086265777365 1.1641420641062 1.19490796690866 1.25445487555859 1.15223268237621 1.21872673036863 1.21078714254864 1.18002123974618 1.19788531234116 1.20185510625115 1.19788531234116 1.16612696106119 1.17307410040369 1.18696837908867 1.19193062147616
 1.18299858517867 1.14627799151122 1.20880224559364 1.21078714254864 1.19987020929615 1.19292306995366 1.21773428189113 1.21376448798114 1.20582490016115 1.19193062147616 1.20681734863864 1.18200613670117 1.1581873732412 1.20582490016115 1.16910430649369 1.18597593061117 1.20384000320615 1.2405605968736 1.17307410040369 1.25346242708109 1.15124023389871
 1.18696837908867 1.2465152877386 1.23659080296361 1.15024778542121 1.17605144583618 1.13933085216873 1.22468142123362 1.20086265777365 1.13337616130373 1.20880224559364 1.19887776081865 1.18200613670117 1.17902879126868 1.20880224559364 1.14528554303372 1.21773428189113 1.21078714254864 1.20979469407114 1.20780979711614 1.20384000320615 1.21078714254864
 1.17108920344869 1.23659080296361 1.19093817299866 1.17803634279118 1.20780979711614 1.19490796690866 1.1621571671512 1.23460590600861 1.23460590600861 1.25643977251358 1.21078714254864 1.25445487555859 1.15024778542121 1.27132649967607 1.19093817299866 1.18101368822368 1.21971917884613 1.21177959102614 1.2395681483961 1.2405605968736 1.17605144583618
 1.2405605968736 1.19788531234116 1.27430384510856 1.20086265777365 1.18895327604367 1.22765876666612 1.17803634279118 1.23262100905361 1.17704389431368 1.23162856057611 1.20483245168365 1.18597593061117 1.20185510625115 1.14429309455622 1.19193062147616 1.23361345753111 1.29415281465854 1.21574938493613 1.2405605968736 1.21574938493613 1.16811185801619

