 0.206429283319769 0.140927683804843 0.100237296227388 0.065501599514927 0.065501599514927 0.0605393571274326 0.0367205936674591 0.0525997693074414 0.0367205936674591 0.0396979390999558 0.037713042144958 0.0426752845324525 0.0396979390999558 0.0516073208299425 0.0714562903799204 0.0506148723524436 0.0605393571274326 0.0645091510374281 0.116116471867371 0.156806859444825 0.20543683484227
 0.209406628752266 0.147874823147335 0.107184435569881 0.075426084289916 0.0704638419024215 0.0585544601724348 0.0555771147399381 0.0456526299649491 0.027788557369969 0.0406903875774547 0.0436677330099514 0.0367205936674591 0.0416828360549536 0.0486299753974458 0.0615318056049315 0.0516073208299425 0.0615318056049315 0.075426084289916 0.100237296227388 0.16077665335482 0.224293355914749
 0.22330090743725 0.16077665335482 0.106191987092382 0.0734411873349182 0.0615318056049315 0.0545846662624392 0.0585544601724348 0.0456526299649491 0.0635167025599292 0.037713042144958 0.0446601814874502 0.037713042144958 0.0347356967124613 0.0436677330099514 0.0674864964699248 0.0456526299649491 0.0674864964699248 0.065501599514927 0.103214641659885 0.180625622904798 0.243149876987227
 0.254066810239715 0.175663380517304 0.121078714254865 0.0972599507948917 0.0664940479924259 0.0605393571274326 0.0496224238749447 0.0506148723524436 0.0555771147399381 0.0436677330099514 0.0426752845324525 0.0486299753974458 0.0367205936674591 0.046645078442448 0.0674864964699248 0.0625242540824303 0.0734411873349182 0.0724487388574193 0.12604095664236 0.161769101832319 0.224293355914749
 0.237195186122234 0.202459489409773 0.158791756399823 0.084358120587406 0.075426084289916 0.0784034297224127 0.0555771147399381 0.0615318056049315 0.0446601814874502 0.0555771147399381 0.056569563217437 0.0436677330099514 0.0555771147399381 0.0506148723524436 0.0635167025599292 0.0476375269199469 0.0674864964699248 0.105199538614883 0.134972992939849 0.167723792697313 0.234217840689738
 0.238187634599733 0.234217840689738 0.173678483562306 0.11710892034487 0.0903128114523994 0.0714562903799204 0.0635167025599292 0.0883279144974016 0.0615318056049315 0.0506148723524436 0.0516073208299425 0.0635167025599292 0.0595469086499337 0.056569563217437 0.0535922177849403 0.065501599514927 0.104207090137384 0.119093817299867 0.180625622904798 0.230248046779742 0.271930882834696
 0.298726991727166 0.270938434357197 0.222308458959751 0.142912580759841 0.124056059687362 0.0982523992723905 0.0793958781999115 0.0823732236324082 0.0694713934249226 0.0635167025599292 0.0645091510374281 0.0625242540824303 0.056569563217437 0.0694713934249226 0.0784034297224127 0.0962675023173928 0.101229744704887 0.164746447264816 0.189557659202288 0.244142325464726 0.262006398059707
 0.323538203664639 0.288802506952177 0.215361319617259 0.199482143977277 0.164746447264816 0.136957889894847 0.105199538614883 0.065501599514927 0.0833656721099071 0.0684789449474237 0.0764185327674149 0.0784034297224127 0.0922977084073972 0.0863430175424038 0.105199538614883 0.137950338372346 0.168716241174811 0.183602968337295 0.224293355914749 0.273915779789693 0.314606167367149
 0.38606245774707 0.320560858232142 0.286817609997179 0.230248046779742 0.171693586607308 0.156806859444825 0.136957889894847 0.120086265777366 0.123063611209863 0.100237296227388 0.0952750538398939 0.094282605362395 0.0932901568848961 0.119093817299867 0.153829514012328 0.154821962489827 0.202459489409773 0.264983743492203 0.257044155672212 0.345372070169615 0.350334312557109
 0.410873669684543 0.381100215359576 0.312621270412151 0.277885573699689 0.247119670897223 0.229255598302243 0.209406628752266 0.186580313769791 0.176655828994802 0.147874823147335 0.140927683804843 0.136957889894847 0.173678483562306 0.162761550309818 0.183602968337295 0.224293355914749 0.247119670897223 0.233225392212239 0.295749646294669 0.381100215359576 0.428737742279523
 0.456526299649493 0.385070009269571 0.374153076017083 0.339417379304621 0.269945985879698 0.291779852384674 0.238187634599733 0.203451937887272 0.179633174427299 0.217346216572257 0.189557659202288 0.206429283319769 0.203451937887272 0.194519901589782 0.249104567852221 0.279870470654687 0.31361371888965 0.34934186407961 0.390032251657066 0.414843463594538 0.482329960064464

