 0.120086265777366 0.0952750538398939 0.103214641659885 0.0883279144974016 0.113139126434874 0.065501599514927 0.0585544601724348 0.0694713934249226 0.0714562903799204 0.0714562903799204 0.0645091510374281 0.0635167025599292 0.0595469086499337 0.0535922177849403 0.0635167025599292 0.0694713934249226 0.0883279144974016 0.0972599507948917 0.103214641659885 0.0962675023173928 0.0913052599298983
 0.105199538614883 0.101229744704887 0.103214641659885 0.0883279144974016 0.0873354660199027 0.0704638419024215 0.0694713934249226 0.0615318056049315 0.0645091510374281 0.0744336358124171 0.065501599514927 0.0784034297224127 0.0664940479924259 0.075426084289916 0.0585544601724348 0.0803883266774104 0.0803883266774104 0.0853505690649049 0.110161781002377 0.112146677957375 0.114131574912373
 0.115124023389872 0.0952750538398939 0.0932901568848961 0.103214641659885 0.0784034297224127 0.0784034297224127 0.0724487388574193 0.0744336358124171 0.0714562903799204 0.0545846662624392 0.0516073208299425 0.0605393571274326 0.0645091510374281 0.0575620116949359 0.0575620116949359 0.0784034297224127 0.0833656721099071 0.0913052599298983 0.100237296227388 0.105199538614883 0.113139126434874
 0.0784034297224127 0.101229744704887 0.103214641659885 0.119093817299867 0.101229744704887 0.0913052599298983 0.0764185327674149 0.0813807751549093 0.0674864964699248 0.0684789449474237 0.0734411873349182 0.0724487388574193 0.0664940479924259 0.0704638419024215 0.0615318056049315 0.0913052599298983 0.106191987092382 0.0863430175424038 0.104207090137384 0.11710892034487 0.124056059687362
 0.12604095664236 0.116116471867371 0.0972599507948917 0.0962675023173928 0.102222193182386 0.100237296227388 0.065501599514927 0.0833656721099071 0.0704638419024215 0.0635167025599292 0.0684789449474237 0.0694713934249226 0.0625242540824303 0.0784034297224127 0.0744336358124171 0.094282605362395 0.0893203629749005 0.107184435569881 0.102222193182386 0.119093817299867 0.133980544462351
 0.128025853597357 0.107184435569881 0.127033405119858 0.111154229479876 0.111154229479876 0.0952750538398939 0.0863430175424038 0.0833656721099071 0.0714562903799204 0.0893203629749005 0.075426084289916 0.0734411873349182 0.075426084289916 0.0714562903799204 0.0863430175424038 0.109169332524878 0.0932901568848961 0.0962675023173928 0.11710892034487 0.0982523992723905 0.139935235327344
 0.108176884047379 0.101229744704887 0.112146677957375 0.112146677957375 0.0903128114523994 0.120086265777366 0.0952750538398939 0.084358120587406 0.094282605362395 0.0793958781999115 0.0823732236324082 0.0714562903799204 0.0972599507948917 0.0833656721099071 0.0813807751549093 0.0982523992723905 0.0873354660199027 0.109169332524878 0.110161781002377 0.119093817299867 0.11710892034487
 0.11710892034487 0.124056059687362 0.111154229479876 0.102222193182386 0.119093817299867 0.111154229479876 0.110161781002377 0.084358120587406 0.0952750538398939 0.0863430175424038 0.0913052599298983 0.105199538614883 0.0913052599298983 0.0982523992723905 0.110161781002377 0.0922977084073972 0.105199538614883 0.106191987092382 0.113139126434874 0.116116471867371 0.11710892034487
 0.122071162732364 0.123063611209863 0.113139126434874 0.0883279144974016 0.116116471867371 0.102222193182386 0.105199538614883 0.0932901568848961 0.101229744704887 0.103214641659885 0.0952750538398939 0.0932901568848961 0.111154229479876 0.0803883266774104 0.113139126434874 0.111154229479876 0.113139126434874 0.119093817299867 0.116116471867371 0.134972992939849 0.12604095664236
 0.135965441417348 0.128025853597357 0.11710892034487 0.122071162732364 0.113139126434874 0.113139126434874 0.109169332524878 0.108176884047379 0.111154229479876 0.113139126434874 0.0992448477498894 0.118101368822368 0.110161781002377 0.104207090137384 0.108176884047379 0.112146677957375 0.102222193182386 0.124056059687362 0.123063611209863 0.118101368822368 0.137950338372346
 0.123063611209863 0.109169332524878 0.121078714254865 0.127033405119858 0.131995647507353 0.110161781002377 0.11710892034487 0.101229744704887 0.11710892034487 0.116116471867371 0.113139126434874 0.112146677957375 0.135965441417348 0.120086265777366 0.113139126434874 0.123063611209863 0.122071162732364 0.109169332524878 0.118101368822368 0.132988095984852 0.138942786849845

