 0.146882374669836 0.131995647507353 0.147874823147335 0.120086265777366 0.0932901568848961 0.0774109812449138 0.0744336358124171 0.075426084289916 0.0873354660199027 0.0734411873349182 0.0486299753974458 0.0664940479924259 0.0784034297224127 0.0833656721099071 0.0813807751549093 0.075426084289916 0.106191987092382 0.109169332524878 0.121078714254865 0.124056059687362 0.137950338372346
 0.135965441417348 0.127033405119858 0.111154229479876 0.103214641659885 0.105199538614883 0.0913052599298983 0.0803883266774104 0.0793958781999115 0.0585544601724348 0.0774109812449138 0.0664940479924259 0.0645091510374281 0.0833656721099071 0.084358120587406 0.0724487388574193 0.0873354660199027 0.109169332524878 0.103214641659885 0.109169332524878 0.129018302074856 0.143905029237339
 0.167723792697313 0.147874823147335 0.120086265777366 0.107184435569881 0.106191987092382 0.0793958781999115 0.0803883266774104 0.0913052599298983 0.0793958781999115 0.0734411873349182 0.0774109812449138 0.0734411873349182 0.0903128114523994 0.0734411873349182 0.0833656721099071 0.107184435569881 0.0903128114523994 0.115124023389872 0.137950338372346 0.142912580759841 0.156806859444825
 0.144897477714838 0.152837065534829 0.120086265777366 0.112146677957375 0.122071162732364 0.101229744704887 0.100237296227388 0.084358120587406 0.0784034297224127 0.0734411873349182 0.0674864964699248 0.0635167025599292 0.094282605362395 0.102222193182386 0.0982523992723905 0.113139126434874 0.121078714254865 0.106191987092382 0.12604095664236 0.129018302074856 0.140927683804843
 0.136957889894847 0.142912580759841 0.133980544462351 0.125048508164861 0.11710892034487 0.11710892034487 0.094282605362395 0.0982523992723905 0.0903128114523994 0.075426084289916 0.084358120587406 0.0823732236324082 0.094282605362395 0.0972599507948917 0.104207090137384 0.11710892034487 0.109169332524878 0.125048508164861 0.132988095984852 0.140927683804843 0.152837065534829
 0.147874823147335 0.143905029237339 0.132988095984852 0.127033405119858 0.104207090137384 0.131995647507353 0.0972599507948917 0.105199538614883 0.103214641659885 0.0913052599298983 0.0784034297224127 0.0833656721099071 0.104207090137384 0.0932901568848961 0.112146677957375 0.12604095664236 0.127033405119858 0.133980544462351 0.131003199029854 0.131003199029854 0.164746447264816
 0.154821962489827 0.130010750552355 0.134972992939849 0.144897477714838 0.133980544462351 0.105199538614883 0.129018302074856 0.103214641659885 0.102222193182386 0.109169332524878 0.116116471867371 0.0952750538398939 0.0903128114523994 0.111154229479876 0.111154229479876 0.121078714254865 0.128025853597357 0.135965441417348 0.131995647507353 0.165738895742315 0.148867271624834
 0.147874823147335 0.154821962489827 0.148867271624834 0.154821962489827 0.125048508164861 0.128025853597357 0.146882374669836 0.109169332524878 0.11710892034487 0.116116471867371 0.123063611209863 0.116116471867371 0.113139126434874 0.135965441417348 0.133980544462351 0.119093817299867 0.154821962489827 0.136957889894847 0.161769101832319 0.136957889894847 0.148867271624834
 0.145889926192337 0.153829514012328 0.157799307922324 0.157799307922324 0.145889926192337 0.131995647507353 0.121078714254865 0.118101368822368 0.137950338372346 0.106191987092382 0.133980544462351 0.135965441417348 0.143905029237339 0.134972992939849 0.134972992939849 0.138942786849845 0.131003199029854 0.129018302074856 0.134972992939849 0.155814410967326 0.16970868965231
 0.155814410967326 0.150852168579832 0.163753998787317 0.165738895742315 0.133980544462351 0.132988095984852 0.152837065534829 0.134972992939849 0.118101368822368 0.130010750552355 0.127033405119858 0.122071162732364 0.142912580759841 0.11710892034487 0.156806859444825 0.143905029237339 0.150852168579832 0.166731344219814 0.137950338372346 0.177648277472301 0.181618071382297
 0.174670932039805 0.166731344219814 0.168716241174811 0.147874823147335 0.140927683804843 0.135965441417348 0.167723792697313 0.157799307922324 0.149859720102333 0.129018302074856 0.148867271624834 0.115124023389872 0.147874823147335 0.153829514012328 0.150852168579832 0.142912580759841 0.155814410967326 0.152837065534829 0.166731344219814 0.162761550309818 0.153829514012328

