 0.416399999046508 0.405999999070322 0.403199999076733 0.364799999164662 0.372399999147259 0.330799999242515 0.353199999191223 0.32439999925717 0.298399999316705 0.303199999305714 0.265199999392726 0.288399999339603 0.31559999927732 0.307199999296554 0.331999999239767 0.355999999184812 0.356399999183896 0.366799999160082 0.373199999145427 0.390799999105127 0.43039999901445
 0.433199999008039 0.393199999099631 0.403999999074901 0.365199999163746 0.391599999103295 0.364399999165577 0.342399999215953 0.333199999237019 0.329599999245263 0.301199999310293 0.3135999992819 0.30479999930205 0.329199999246179 0.340399999220533 0.333999999235188 0.346399999206794 0.378799999132604 0.402399999078565 0.410399999060246 0.411599999057499 0.404399999073985
 0.428799999018114 0.41959999903918 0.400399999083144 0.408399999064826 0.392799999100547 0.363199999168325 0.353599999190307 0.336399999229692 0.32639999925259 0.307599999295638 0.318799999269993 0.328799999247095 0.349199999200383 0.308799999292891 0.349999999198551 0.340399999220533 0.373199999145427 0.394399999096883 0.397199999090472 0.401599999080397 0.4391999989943
 0.409999999061162 0.393999999097799 0.41759999904376 0.405199999072153 0.355199999186644 0.359199999177484 0.351599999194887 0.356399999183896 0.329999999244347 0.330799999242515 0.321599999263581 0.329199999246179 0.341999999216869 0.344399999211374 0.355999999184812 0.362799999169241 0.386399999115202 0.403599999075817 0.394799999095967 0.412399999055667 0.434799999004375
 0.40879999906391 0.418799999041012 0.416399999046508 0.401999999079481 0.386399999115202 0.374799999141763 0.368799999155502 0.350399999197635 0.347199999204962 0.345599999208626 0.351999999193971 0.31759999927274 0.371999999148175 0.372399999147259 0.367199999159166 0.36959999915367 0.393999999097799 0.403599999075817 0.38919999910879 0.418399999041928 0.425599999025441
 0.42839999901903 0.397599999089556 0.387599999112454 0.414799999050171 0.439999998992468 0.380799999128025 0.385199999117949 0.35479999918756 0.383599999121613 0.347199999204962 0.344399999211374 0.346799999205878 0.368799999155502 0.368799999155502 0.393599999098715 0.399599999084976 0.413999999052003 0.399599999084976 0.409199999062994 0.429999999015366 0.440799998990636
 0.438399998996132 0.418399999041928 0.418399999041928 0.44119999898972 0.417199999044676 0.381999999125277 0.400799999082229 0.391199999104211 0.411199999058415 0.371999999148175 0.357999999180232 0.377199999136268 0.366799999160082 0.386399999115202 0.411999999056583 0.399599999084976 0.409999999061162 0.411599999057499 0.422399999032769 0.418399999041928 0.426799999022694
 0.412399999055667 0.429599999016282 0.43039999901445 0.429599999016282 0.422799999031853 0.392399999101463 0.401199999081313 0.386799999114286 0.385599999117034 0.383999999120697 0.396799999091388 0.389599999107874 0.39799999908864 0.392399999101463 0.406399999069406 0.425599999025441 0.428799999018114 0.432399999009871 0.418799999041012 0.445199998980561 0.436799998999795
 0.40679999906849 0.449199998971402 0.425199999026357 0.431599999011702 0.412799999054751 0.418399999041928 0.401999999079481 0.407199999067574 0.403199999076733 0.413999999052003 0.415999999047423 0.418799999041012 0.410399999060246 0.409599999062078 0.411199999058415 0.402799999077649 0.420399999037348 0.429599999016282 0.421199999035516 0.438399998996132 0.405199999072153
 0.466399998932017 0.447199998975982 0.446799998976897 0.431199999012618 0.422799999031853 0.4391999989943 0.412399999055667 0.405199999072153 0.425599999025441 0.397599999089556 0.397599999089556 0.399199999085892 0.423599999030021 0.41759999904376 0.436799998999795 0.427999999019946 0.454399998959495 0.431199999012618 0.446799998976897 0.445599998979645 0.467999998928354

