 0.142912580759841 0.094282605362395 0.106191987092382 0.084358120587406 0.0684789449474237 0.0645091510374281 0.0387054906224569 0.0307659028024657 0.027788557369969 0.0238187634599735 0.0148867271624834 0.0228263149824746 0.027788557369969 0.0238187634599735 0.0525997693074414 0.0664940479924259 0.0774109812449138 0.0784034297224127 0.107184435569881 0.159784204877322 0.136957889894847
 0.147874823147335 0.0972599507948917 0.0962675023173928 0.0873354660199027 0.0744336358124171 0.0436677330099514 0.0416828360549536 0.0307659028024657 0.0238187634599735 0.0248112119374724 0.0168716241174812 0.0208414180274768 0.0238187634599735 0.0307659028024657 0.0456526299649491 0.0506148723524436 0.0704638419024215 0.0893203629749005 0.122071162732364 0.118101368822368 0.139935235327344
 0.146882374669836 0.145889926192337 0.111154229479876 0.0893203629749005 0.0764185327674149 0.0525997693074414 0.0406903875774547 0.0317583512799646 0.0238187634599735 0.0327507997574635 0.0228263149824746 0.0238187634599735 0.0307659028024657 0.027788557369969 0.0436677330099514 0.0704638419024215 0.0684789449474237 0.0853505690649049 0.0952750538398939 0.138942786849845 0.159784204877322
 0.156806859444825 0.130010750552355 0.102222193182386 0.100237296227388 0.0823732236324082 0.0694713934249226 0.0496224238749447 0.0456526299649491 0.0337432482349624 0.0327507997574635 0.037713042144958 0.0248112119374724 0.0337432482349624 0.0426752845324525 0.0615318056049315 0.0476375269199469 0.0784034297224127 0.094282605362395 0.111154229479876 0.128025853597357 0.153829514012328
 0.142912580759841 0.135965441417348 0.152837065534829 0.107184435569881 0.0893203629749005 0.0694713934249226 0.0714562903799204 0.0426752845324525 0.0446601814874502 0.0506148723524436 0.0287810058474679 0.0396979390999558 0.037713042144958 0.0486299753974458 0.0684789449474237 0.0635167025599292 0.0982523992723905 0.0972599507948917 0.113139126434874 0.116116471867371 0.165738895742315
 0.164746447264816 0.139935235327344 0.135965441417348 0.111154229479876 0.103214641659885 0.0833656721099071 0.0704638419024215 0.0714562903799204 0.0595469086499337 0.0684789449474237 0.0605393571274326 0.0516073208299425 0.0555771147399381 0.0625242540824303 0.0813807751549093 0.0863430175424038 0.0972599507948917 0.0913052599298983 0.128025853597357 0.153829514012328 0.171693586607308
 0.183602968337295 0.146882374669836 0.143905029237339 0.125048508164861 0.110161781002377 0.0873354660199027 0.0853505690649049 0.0774109812449138 0.094282605362395 0.0664940479924259 0.0803883266774104 0.0684789449474237 0.0535922177849403 0.0784034297224127 0.0992448477498894 0.104207090137384 0.108176884047379 0.125048508164861 0.114131574912373 0.177648277472301 0.191542556157286
 0.203451937887272 0.156806859444825 0.166731344219814 0.119093817299867 0.124056059687362 0.120086265777366 0.0982523992723905 0.102222193182386 0.0873354660199027 0.0694713934249226 0.0704638419024215 0.0903128114523994 0.102222193182386 0.0952750538398939 0.113139126434874 0.119093817299867 0.120086265777366 0.128025853597357 0.131995647507353 0.158791756399823 0.179633174427299
 0.221316010482252 0.170701138129809 0.174670932039805 0.159784204877322 0.147874823147335 0.131003199029854 0.115124023389872 0.137950338372346 0.094282605362395 0.0992448477498894 0.105199538614883 0.0982523992723905 0.113139126434874 0.134972992939849 0.113139126434874 0.12604095664236 0.140927683804843 0.138942786849845 0.182610519859796 0.172686035084807 0.210399077229764
 0.215361319617259 0.19650479854478 0.186580313769791 0.184595416814794 0.157799307922324 0.147874823147335 0.152837065534829 0.133980544462351 0.131995647507353 0.132988095984852 0.110161781002377 0.123063611209863 0.131003199029854 0.11710892034487 0.150852168579832 0.153829514012328 0.149859720102333 0.161769101832319 0.18757276224729 0.194519901589782 0.234217840689738
 0.219331113527254 0.210399077229764 0.206429283319769 0.200474592454776 0.157799307922324 0.174670932039805 0.153829514012328 0.171693586607308 0.143905029237339 0.145889926192337 0.150852168579832 0.150852168579832 0.147874823147335 0.145889926192337 0.162761550309818 0.166731344219814 0.159784204877322 0.202459489409773 0.194519901589782 0.203451937887272 0.24116498003223

