 0.133678125098224 0.109974375080807 0.0975712500716933 0.0837900000615673 0.0755212500554917 0.0507150000372646 0.0416193750305812 0.0374850000275433 0.0272868750200498 0.0203962500149867 0.0151593750111388 0.0195693750143792 0.0278381250204549 0.0377606250277458 0.0556762500409101 0.0592593750435429 0.0708356250520489 0.0774506250569093 0.103359375075946 0.121550625089313 0.132851250097616
 0.129543750095186 0.116313750085465 0.0961931250706807 0.0846168750621749 0.0705600000518463 0.0639450000469858 0.0479587500352393 0.039414375028961 0.0327993750241003 0.0234281250172145 0.0228768750168095 0.0234281250172145 0.0281137500206574 0.0380362500279483 0.0512662500376696 0.0653231250479984 0.0716625000526564 0.0810337500595421 0.0981225000720983 0.114935625084452 0.126236250092755
 0.138639375101869 0.11907000008749 0.0978468750718958 0.0928856250682505 0.0749700000550867 0.065598750048201 0.0628425000461758 0.0435487500319989 0.0454781250334166 0.034177500025113 0.0267356250196448 0.0264600000194423 0.0303187500222776 0.0485100000356444 0.0515418750378722 0.0633937500465808 0.0804825000591371 0.0780018750573144 0.107769375079187 0.1201725000883 0.123204375090528
 0.135883125099844 0.136158750100047 0.108045000079389 0.0840656250617698 0.0791043750581245 0.0741431250544791 0.0581568750427328 0.0421706250309863 0.0465806250342267 0.0380362500279483 0.0374850000275433 0.0438243750322014 0.045202500033214 0.0474075000348343 0.0526443750386823 0.066150000048606 0.0837900000615673 0.0981225000720983 0.11686500008587 0.116313750085465 0.125133750091945
 0.137812500101262 0.12237750008992 0.102256875075136 0.107218125078782 0.0857193750629849 0.0771750000567068 0.0650475000477959 0.0576056250423278 0.0584325000429353 0.0438243750322014 0.0504393750370621 0.0487856250358469 0.0562275000413151 0.0672525000494161 0.0708356250520489 0.0791043750581245 0.08627062506339 0.113557500083439 0.114108750083845 0.118794375087287 0.141671250104097
 0.144427500106123 0.131473125096604 0.115211250084655 0.113833125083642 0.0992250000729084 0.0843412500619723 0.0807581250593396 0.0705600000518463 0.0562275000413151 0.0625668750459732 0.0628425000461758 0.0633937500465808 0.065598750048201 0.0733162500538715 0.0738675000542766 0.0807581250593396 0.0961931250706807 0.123204375090528 0.133126875097819 0.140017500102882 0.138639375101869
 0.146632500107743 0.131748750096806 0.133402500098021 0.126236250092755 0.103083750075744 0.0895781250658202 0.0926100000680479 0.0807581250593396 0.0746943750548841 0.079931250058732 0.0807581250593396 0.0733162500538715 0.0694575000510363 0.0768993750565043 0.0859950000631875 0.0981225000720983 0.102532500075339 0.1201725000883 0.129543750095186 0.143876250105718 0.147735000108553
 0.150766875110781 0.143325000105313 0.138915000102072 0.12127500008911 0.121826250089515 0.111076875081617 0.102532500075339 0.0909562500668328 0.0953662500700731 0.0815850000599471 0.0829631250609597 0.0904050000664278 0.0857193750629849 0.100327500073719 0.101430000074529 0.105564375077566 0.11686500008587 0.130921875096199 0.133126875097819 0.151593750111389 0.16261875011949
 0.147735000108553 0.154350000113414 0.148561875109161 0.138088125101464 0.128441250094376 0.128165625094173 0.116589375085667 0.106115625077971 0.101705625074731 0.107493750078984 0.0945393750694656 0.105564375077566 0.104186250076554 0.108596250079794 0.108045000079389 0.118243125086882 0.123755625090933 0.138639375101869 0.136158750100047 0.158760000116654 0.16261875011949
 0.179707500132047 0.151593750111389 0.165099375121313 0.143600625105515 0.141671250104097 0.125409375092148 0.128716875094578 0.126236250092755 0.12127500008911 0.121550625089313 0.111352500081819 0.11686500008587 0.121550625089313 0.12127500008911 0.137812500101262 0.139466250102477 0.132300000097211 0.150766875110781 0.143600625105515 0.166753125122528 0.155452500114224
 0.16592625012192 0.171438750125971 0.167304375122933 0.146081250107338 0.150766875110781 0.141120000103692 0.136985625100654 0.127890000093971 0.1201725000883 0.12237750008992 0.124306875091338 0.126236250092755 0.135607500099642 0.127614375093768 0.126236250092755 0.137261250100857 0.156555000115034 0.151869375111591 0.161240625118477 0.172816875126984 0.157381875115642

