 0.121826250089515 0.117416250086275 0.11686500008587 0.0978468750718958 0.0970200000712883 0.0774506250569093 0.0620156250455682 0.0504393750370621 0.0352800000259231 0.0264600000194423 0.0209475000153918 0.0239793750176196 0.0350043750257205 0.0576056250423278 0.0647718750475934 0.0791043750581245 0.0898537500660227 0.0972956250714908 0.115486875084857 0.108045000079389 0.130921875096199
 0.126236250092755 0.119345625087692 0.105840000077769 0.100327500073719 0.0950906250698706 0.0763481250560993 0.0675281250496186 0.0611887500449606 0.0429975000315938 0.0308700000226826 0.023703750017417 0.0272868750200498 0.0435487500319989 0.060361875044353 0.0680793750500236 0.079931250058732 0.104737500076959 0.0997762500733135 0.121550625089313 0.116589375085667 0.122653125090123
 0.131197500096401 0.126787500093161 0.113557500083439 0.109698750080604 0.108596250079794 0.0843412500619723 0.0813093750597446 0.0609131250447581 0.0556762500409101 0.0509906250374671 0.0432731250317964 0.0407925000299736 0.0542981250398974 0.0622912500457707 0.0686306250504287 0.08627062506339 0.0926100000680479 0.110801250081414 0.108596250079794 0.112179375082427 0.132851250097616
 0.124306875091338 0.127614375093768 0.11686500008587 0.109698750080604 0.102808125075541 0.0851681250625799 0.0741431250544791 0.0746943750548841 0.0620156250455682 0.0589837500433404 0.0520931250382772 0.0625668750459732 0.0631181250463783 0.0719381250528589 0.0826875000607572 0.0882000000648076 0.0934368750686555 0.101705625074731 0.12237750008992 0.127614375093768 0.126787500093161
 0.122101875089718 0.117140625086072 0.116589375085667 0.113557500083439 0.110801250081414 0.0975712500716933 0.0959175000704782 0.0782775000575169 0.0735918750540741 0.0689062500506312 0.0664256250488085 0.0744187500546816 0.0722137500530615 0.0757968750556942 0.0884756250650101 0.0917831250674404 0.109423125080402 0.104186250076554 0.120723750088705 0.134780625099034 0.133402500098021
 0.128716875094578 0.125960625092553 0.12127500008911 0.121550625089313 0.113006250083034 0.0953662500700731 0.0950906250698706 0.0915075000672379 0.0837900000615673 0.0785531250577194 0.0804825000591371 0.0768993750565043 0.0859950000631875 0.0840656250617698 0.0939881250690605 0.0950906250698706 0.108871875079997 0.115211250084655 0.117140625086072 0.116313750085465 0.144703125106325
 0.134780625099034 0.125133750091945 0.123755625090933 0.110801250081414 0.11466000008425 0.114935625084452 0.107493750078984 0.100051875073516 0.0981225000720983 0.0898537500660227 0.103083750075744 0.0865462500635925 0.0992250000729084 0.0992250000729084 0.0997762500733135 0.109423125080402 0.121550625089313 0.12127500008911 0.124306875091338 0.127063125093363 0.141120000103692
 0.141671250104097 0.135883125099844 0.133126875097819 0.134780625099034 0.124031250091135 0.119896875088097 0.111628125082022 0.103359375075946 0.108320625079592 0.104737500076959 0.0953662500700731 0.101705625074731 0.107218125078782 0.104186250076554 0.116313750085465 0.11576250008506 0.127614375093768 0.132024375097009 0.138088125101464 0.131473125096604 0.151042500110984
 0.142222500104502 0.146081250107338 0.137536875101059 0.136985625100654 0.11907000008749 0.12348000009073 0.120448125088502 0.114108750083845 0.116589375085667 0.107769375079187 0.119345625087692 0.100327500073719 0.11466000008425 0.119896875088097 0.121550625089313 0.12458250009154 0.12348000009073 0.135331875099439 0.136710000100452 0.150215625110376 0.146632500107743
 0.168406875123743 0.142773750104908 0.138363750101667 0.144978750106528 0.132300000097211 0.114108750083845 0.137536875101059 0.125960625092553 0.116589375085667 0.114935625084452 0.113006250083034 0.110801250081414 0.12458250009154 0.122653125090123 0.124306875091338 0.123204375090528 0.144978750106528 0.135607500099642 0.136158750100047 0.151318125111186 0.14525437510673
 0.158760000116654 0.157106250115439 0.151593750111389 0.135331875099439 0.157381875115642 0.127614375093768 0.137536875101059 0.120448125088502 0.135883125099844 0.12348000009073 0.122101875089718 0.128992500094781 0.11907000008749 0.127063125093363 0.132851250097616 0.122653125090123 0.1419468751043 0.146081250107338 0.147183750108148 0.157106250115439 0.159035625116857

