 0.128716875094578 0.122653125090123 0.106666875078376 0.0882000000648076 0.0837900000615673 0.0708356250520489 0.0570543750419227 0.0465806250342267 0.0388631250285559 0.0234281250172145 0.0278381250204549 0.0234281250172145 0.0366581250269357 0.045202500033214 0.0628425000461758 0.0683550000502262 0.0815850000599471 0.0934368750686555 0.113006250083034 0.12127500008911 0.132024375097009
 0.131197500096401 0.113281875083237 0.104461875076756 0.0978468750718958 0.0898537500660227 0.0757968750556942 0.0600862500441505 0.0468562500344292 0.0355556250261256 0.0286650000210625 0.0184668750135691 0.0242550000178221 0.0308700000226826 0.0520931250382772 0.0653231250479984 0.0686306250504287 0.0890268750654152 0.0906806250666303 0.110250000081009 0.12348000009073 0.131748750096806
 0.144427500106123 0.116589375085667 0.116589375085667 0.101154375074326 0.0917831250674404 0.0760725000558967 0.0700087500514413 0.0537468750394924 0.0427218750313913 0.039414375028961 0.039965625029366 0.0377606250277458 0.0487856250358469 0.0600862500441505 0.0647718750475934 0.0813093750597446 0.0846168750621749 0.101154375074326 0.11576250008506 0.12348000009073 0.138088125101464
 0.138088125101464 0.124031250091135 0.107769375079187 0.106942500078579 0.0926100000680479 0.0890268750654152 0.0697331250512388 0.0562275000413151 0.0611887500449606 0.045202500033214 0.0460293750338216 0.0504393750370621 0.0573300000421252 0.0584325000429353 0.0774506250569093 0.0818606250601497 0.0945393750694656 0.0959175000704782 0.119621250087895 0.129268125094983 0.136158750100047
 0.136710000100452 0.127890000093971 0.116589375085667 0.108596250079794 0.0975712500716933 0.0961931250706807 0.0716625000526564 0.0719381250528589 0.0711112500522514 0.0631181250463783 0.0642206250471884 0.0592593750435429 0.0719381250528589 0.066150000048606 0.0788287500579219 0.0901293750662253 0.106391250078174 0.108596250079794 0.117140625086072 0.134780625099034 0.14304937510511
 0.129543750095186 0.136434375100249 0.134780625099034 0.116313750085465 0.107218125078782 0.0948150000696681 0.0912318750670353 0.0887512500652127 0.079931250058732 0.0741431250544791 0.0716625000526564 0.0719381250528589 0.0807581250593396 0.0780018750573144 0.0959175000704782 0.0945393750694656 0.109698750080604 0.113833125083642 0.133953750098426 0.129543750095186 0.143600625105515
 0.14084437510349 0.135056250099237 0.135607500099642 0.1201725000883 0.12568500009235 0.100051875073516 0.102808125075541 0.0953662500700731 0.0942637500692631 0.101705625074731 0.0848925000623774 0.0791043750581245 0.0898537500660227 0.0909562500668328 0.109974375080807 0.106942500078579 0.116038125085262 0.125133750091945 0.132851250097616 0.143600625105515 0.149113125109566
 0.142222500104502 0.131197500096401 0.153798750113009 0.122101875089718 0.124031250091135 0.126511875092958 0.101705625074731 0.102256875075136 0.0995006250731109 0.0956418750702757 0.0970200000712883 0.0926100000680479 0.112455000082629 0.113557500083439 0.100878750074124 0.116038125085262 0.118243125086882 0.135331875099439 0.135056250099237 0.146081250107338 0.148561875109161
 0.152420625111996 0.158208750116249 0.137536875101059 0.129543750095186 0.135056250099237 0.130370625095793 0.117140625086072 0.107493750078984 0.124031250091135 0.107769375079187 0.100878750074124 0.113281875083237 0.118518750087085 0.114108750083845 0.124031250091135 0.129268125094983 0.134780625099034 0.147183750108148 0.147183750108148 0.150766875110781 0.144978750106528
 0.16151625011868 0.153523125112806 0.139466250102477 0.146632500107743 0.133953750098426 0.125133750091945 0.123755625090933 0.129268125094983 0.132575625097414 0.132300000097211 0.12127500008911 0.11796750008668 0.124858125091743 0.130646250095996 0.129268125094983 0.137261250100857 0.135056250099237 0.142498125104705 0.156279375114832 0.151318125111186 0.161240625118477
 0.172265625126579 0.168958125124148 0.145530000106933 0.146081250107338 0.14525437510673 0.136434375100249 0.135331875099439 0.129268125094983 0.130370625095793 0.130095000095591 0.137261250100857 0.130921875096199 0.122101875089718 0.12348000009073 0.140017500102882 0.141395625103895 0.138363750101667 0.135331875099439 0.155176875114022 0.16041375011787 0.156003750114629

