 0.0882000000648076 0.0948150000696681 0.0791043750581245 0.0768993750565043 0.0691818750508337 0.0570543750419227 0.0487856250358469 0.044651250032809 0.0385875000283534 0.0322481250236953 0.0327993750241003 0.0281137500206574 0.0355556250261256 0.0429975000315938 0.0465806250342267 0.0686306250504287 0.0691818750508337 0.0796556250585295 0.0873731250642001 0.0926100000680479 0.0964687500708832
 0.0893025000656177 0.0835143750613648 0.0815850000599471 0.0741431250544791 0.0617400000453657 0.0617400000453657 0.0501637500368595 0.0407925000299736 0.0311456250228852 0.0281137500206574 0.0259087500190372 0.0316968750232902 0.0391387500287585 0.044651250032809 0.055125000040505 0.0611887500449606 0.065598750048201 0.0697331250512388 0.086821875063795 0.0879243750646051 0.093712500068858
 0.101430000074529 0.0920587500676429 0.0939881250690605 0.0719381250528589 0.0708356250520489 0.0647718750475934 0.0509906250374671 0.0396900000291635 0.0363825000267332 0.0311456250228852 0.0333506250245054 0.0330750000243029 0.0372093750273408 0.0418950000307837 0.0509906250374671 0.0576056250423278 0.0678037500498211 0.0719381250528589 0.0768993750565043 0.0945393750694656 0.101430000074529
 0.0989493750727059 0.0939881250690605 0.08627062506339 0.0802068750589345 0.0733162500538715 0.0600862500441505 0.049336875036252 0.0556762500409101 0.0421706250309863 0.0463050000340242 0.0441000000324039 0.0385875000283534 0.0429975000315938 0.049336875036252 0.0584325000429353 0.066150000048606 0.0757968750556942 0.0738675000542766 0.0865462500635925 0.0983981250723009 0.0983981250723009
 0.106942500078579 0.0915075000672379 0.0824118750605547 0.0813093750597446 0.0727650000534665 0.0700087500514413 0.0565031250415177 0.0537468750394924 0.0520931250382772 0.0570543750419227 0.0490612500360494 0.0531956250390873 0.0548493750403025 0.0545737500401 0.0545737500401 0.0713868750524539 0.0705600000518463 0.0785531250577194 0.0851681250625799 0.0978468750718958 0.0876487500644026
 0.0997762500733135 0.0953662500700731 0.0837900000615673 0.0815850000599471 0.0810337500595421 0.0785531250577194 0.066150000048606 0.0678037500498211 0.0614643750451631 0.0559518750411126 0.0589837500433404 0.0620156250455682 0.0576056250423278 0.0678037500498211 0.0700087500514413 0.0705600000518463 0.0760725000558967 0.0802068750589345 0.0909562500668328 0.0832387500611623 0.0970200000712883
 0.103083750075744 0.105564375077566 0.0832387500611623 0.0848925000623774 0.0697331250512388 0.0719381250528589 0.0735918750540741 0.0689062500506312 0.0711112500522514 0.0664256250488085 0.0644962500473909 0.0727650000534665 0.066150000048606 0.0771750000567068 0.0763481250560993 0.0843412500619723 0.0683550000502262 0.0906806250666303 0.0832387500611623 0.103083750075744 0.105013125077161
 0.0989493750727059 0.0904050000664278 0.0926100000680479 0.0961931250706807 0.0912318750670353 0.0865462500635925 0.0813093750597446 0.0807581250593396 0.0777262500571119 0.0622912500457707 0.0818606250601497 0.0771750000567068 0.0746943750548841 0.0890268750654152 0.0859950000631875 0.0777262500571119 0.0887512500652127 0.0824118750605547 0.100603125073921 0.100051875073516 0.111076875081617
 0.0992250000729084 0.11576250008506 0.0948150000696681 0.0851681250625799 0.0837900000615673 0.0945393750694656 0.0865462500635925 0.0785531250577194 0.0851681250625799 0.0882000000648076 0.0895781250658202 0.0829631250609597 0.0768993750565043 0.0829631250609597 0.0882000000648076 0.0832387500611623 0.086821875063795 0.0857193750629849 0.0992250000729084 0.105564375077566 0.105288750077364
 0.11686500008587 0.101154375074326 0.0970200000712883 0.0876487500644026 0.0920587500676429 0.0956418750702757 0.0992250000729084 0.0953662500700731 0.0788287500579219 0.0917831250674404 0.086821875063795 0.0884756250650101 0.0854437500627824 0.0818606250601497 0.0923343750678454 0.093712500068858 0.0953662500700731 0.103083750075744 0.109423125080402 0.104737500076959 0.114108750083845
 0.113557500083439 0.115211250084655 0.108045000079389 0.100603125073921 0.109698750080604 0.104461875076756 0.093712500068858 0.103635000076149 0.0926100000680479 0.0972956250714908 0.0851681250625799 0.101154375074326 0.0997762500733135 0.0995006250731109 0.0934368750686555 0.0953662500700731 0.102808125075541 0.109147500080199 0.106391250078174 0.111903750082224 0.112179375082427

