 0.128165625094173 0.112730625082832 0.111076875081617 0.0950906250698706 0.0848925000623774 0.0768993750565043 0.0738675000542766 0.0595350000437455 0.0476831250350368 0.0314212500230877 0.0129543750095186 0.0270112500198473 0.0471318750346317 0.0496125000364545 0.0697331250512388 0.072489375053264 0.0928856250682505 0.0970200000712883 0.101430000074529 0.100603125073921 0.113006250083034
 0.112730625082832 0.101430000074529 0.108596250079794 0.0906806250666303 0.0917831250674404 0.0757968750556942 0.0669768750492136 0.0570543750419227 0.0523687500384798 0.0441000000324039 0.0239793750176196 0.0358312500263281 0.0515418750378722 0.0639450000469858 0.0749700000550867 0.0780018750573144 0.0857193750629849 0.0906806250666303 0.0986737500725034 0.111076875081617 0.122101875089718
 0.115486875084857 0.118243125086882 0.108045000079389 0.0950906250698706 0.0972956250714908 0.079931250058732 0.0768993750565043 0.0680793750500236 0.0529200000388848 0.044651250032809 0.0556762500409101 0.0487856250358469 0.0562275000413151 0.066701250049011 0.0689062500506312 0.0870975000639975 0.0928856250682505 0.093712500068858 0.105840000077769 0.115211250084655 0.11796750008668
 0.128716875094578 0.114108750083845 0.111628125082022 0.105564375077566 0.093161250068453 0.0934368750686555 0.0752456250552892 0.0644962500473909 0.0727650000534665 0.0606375000445556 0.0628425000461758 0.0562275000413151 0.0672525000494161 0.0697331250512388 0.0711112500522514 0.0879243750646051 0.101981250074934 0.101154375074326 0.110250000081009 0.106666875078376 0.117140625086072
 0.124031250091135 0.111352500081819 0.106391250078174 0.101705625074731 0.0928856250682505 0.0967443750710857 0.0887512500652127 0.0744187500546816 0.0810337500595421 0.0722137500530615 0.0633937500465808 0.0713868750524539 0.0744187500546816 0.0815850000599471 0.0865462500635925 0.0917831250674404 0.093161250068453 0.100603125073921 0.11686500008587 0.12237750008992 0.138088125101464
 0.129543750095186 0.116038125085262 0.111628125082022 0.113557500083439 0.0992250000729084 0.0928856250682505 0.0876487500644026 0.0928856250682505 0.0780018750573144 0.0917831250674404 0.0928856250682505 0.0683550000502262 0.0879243750646051 0.0879243750646051 0.08627062506339 0.0992250000729084 0.107769375079187 0.107769375079187 0.114935625084452 0.128165625094173 0.12568500009235
 0.137536875101059 0.120448125088502 0.120999375088908 0.119345625087692 0.113557500083439 0.0956418750702757 0.0972956250714908 0.0904050000664278 0.0906806250666303 0.0912318750670353 0.0846168750621749 0.0898537500660227 0.0923343750678454 0.0898537500660227 0.100603125073921 0.104186250076554 0.111628125082022 0.105013125077161 0.136434375100249 0.130095000095591 0.129819375095388
 0.138915000102072 0.122653125090123 0.132851250097616 0.122101875089718 0.113833125083642 0.113833125083642 0.101705625074731 0.0970200000712883 0.08627062506339 0.0975712500716933 0.0942637500692631 0.101981250074934 0.107769375079187 0.103083750075744 0.107218125078782 0.108871875079997 0.113557500083439 0.121826250089515 0.11796750008668 0.137812500101262 0.140017500102882
 0.149388750109768 0.141120000103692 0.139190625102275 0.12127500008911 0.129819375095388 0.11686500008587 0.115486875084857 0.11686500008587 0.0956418750702757 0.102808125075541 0.110801250081414 0.0989493750727059 0.113281875083237 0.112730625082832 0.107493750078984 0.107769375079187 0.127890000093971 0.133953750098426 0.128716875094578 0.147183750108148 0.142773750104908
 0.149664375109971 0.148286250108958 0.130646250095996 0.133402500098021 0.128441250094376 0.122928750090325 0.126787500093161 0.107493750078984 0.111903750082224 0.111903750082224 0.101981250074934 0.107218125078782 0.116313750085465 0.102256875075136 0.120448125088502 0.122928750090325 0.127063125093363 0.133678125098224 0.142222500104502 0.151593750111389 0.135331875099439
 0.146632500107743 0.147459375108351 0.144703125106325 0.136985625100654 0.123755625090933 0.128441250094376 0.117416250086275 0.11907000008749 0.128992500094781 0.126511875092958 0.119896875088097 0.111076875081617 0.112730625082832 0.124031250091135 0.126236250092755 0.139190625102275 0.135056250099237 0.133678125098224 0.132300000097211 0.146632500107743 0.144978750106528

