 0.0873731250642001 0.0832387500611623 0.0752456250552892 0.0678037500498211 0.066150000048606 0.0565031250415177 0.0562275000413151 0.0396900000291635 0.0380362500279483 0.0358312500263281 0.0383118750281509 0.0366581250269357 0.0416193750305812 0.0438243750322014 0.0526443750386823 0.0636693750467833 0.0636693750467833 0.0713868750524539 0.0680793750500236 0.0904050000664278 0.0904050000664278
 0.0802068750589345 0.0848925000623774 0.0735918750540741 0.0768993750565043 0.0727650000534665 0.0642206250471884 0.0562275000413151 0.0449268750330115 0.0358312500263281 0.0380362500279483 0.0358312500263281 0.0468562500344292 0.0441000000324039 0.0416193750305812 0.049888125036657 0.0650475000477959 0.0669768750492136 0.0746943750548841 0.0755212500554917 0.0865462500635925 0.0893025000656177
 0.0854437500627824 0.0818606250601497 0.0716625000526564 0.0826875000607572 0.0650475000477959 0.0633937500465808 0.0554006250407076 0.0507150000372646 0.0490612500360494 0.0424462500311888 0.0413437500303787 0.0372093750273408 0.0441000000324039 0.0518175000380747 0.0548493750403025 0.0620156250455682 0.0606375000445556 0.0719381250528589 0.0738675000542766 0.0760725000558967 0.0851681250625799
 0.0887512500652127 0.0813093750597446 0.0755212500554917 0.0738675000542766 0.0639450000469858 0.0617400000453657 0.0650475000477959 0.055125000040505 0.0501637500368595 0.0496125000364545 0.0482343750354418 0.0482343750354418 0.0485100000356444 0.0526443750386823 0.0542981250398974 0.0675281250496186 0.066150000048606 0.0865462500635925 0.0857193750629849 0.0766237500563018 0.0928856250682505
 0.0909562500668328 0.0810337500595421 0.0851681250625799 0.079931250058732 0.0760725000558967 0.0647718750475934 0.0683550000502262 0.055125000040505 0.0556762500409101 0.0512662500376696 0.0482343750354418 0.0559518750411126 0.055125000040505 0.0633937500465808 0.0595350000437455 0.0755212500554917 0.0746943750548841 0.0774506250569093 0.08627062506339 0.0815850000599471 0.0970200000712883
 0.0904050000664278 0.0926100000680479 0.0824118750605547 0.0763481250560993 0.0837900000615673 0.072489375053264 0.0678037500498211 0.0669768750492136 0.0636693750467833 0.0636693750467833 0.0565031250415177 0.0611887500449606 0.0589837500433404 0.0628425000461758 0.0683550000502262 0.073040625053669 0.0738675000542766 0.0771750000567068 0.0882000000648076 0.093712500068858 0.0901293750662253
 0.100327500073719 0.0915075000672379 0.0956418750702757 0.0810337500595421 0.0791043750581245 0.0818606250601497 0.0810337500595421 0.065598750048201 0.059810625043948 0.059810625043948 0.0642206250471884 0.0689062500506312 0.0589837500433404 0.0628425000461758 0.0738675000542766 0.0796556250585295 0.0810337500595421 0.0859950000631875 0.0785531250577194 0.0879243750646051 0.0959175000704782
 0.100051875073516 0.0915075000672379 0.0854437500627824 0.0981225000720983 0.0926100000680479 0.0826875000607572 0.072489375053264 0.0824118750605547 0.0766237500563018 0.0821362500603522 0.0719381250528589 0.0755212500554917 0.0843412500619723 0.0744187500546816 0.0763481250560993 0.0848925000623774 0.0901293750662253 0.0879243750646051 0.0912318750670353 0.0895781250658202 0.0923343750678454
 0.0989493750727059 0.0923343750678454 0.106115625077971 0.0928856250682505 0.0837900000615673 0.0843412500619723 0.0870975000639975 0.0826875000607572 0.0785531250577194 0.0807581250593396 0.0713868750524539 0.073040625053669 0.0746943750548841 0.0780018750573144 0.0804825000591371 0.0893025000656177 0.0915075000672379 0.0904050000664278 0.0906806250666303 0.0917831250674404 0.0986737500725034
 0.103083750075744 0.101430000074529 0.0970200000712883 0.0953662500700731 0.0829631250609597 0.0854437500627824 0.0912318750670353 0.0785531250577194 0.0857193750629849 0.0848925000623774 0.0865462500635925 0.0821362500603522 0.0873731250642001 0.0901293750662253 0.0859950000631875 0.0912318750670353 0.0840656250617698 0.0917831250674404 0.0904050000664278 0.104737500076959 0.0961931250706807
 0.0950906250698706 0.103635000076149 0.106391250078174 0.0904050000664278 0.0920587500676429 0.0826875000607572 0.0992250000729084 0.0884756250650101 0.0945393750694656 0.0906806250666303 0.0884756250650101 0.0829631250609597 0.079380000058327 0.0796556250585295 0.0953662500700731 0.0865462500635925 0.0923343750678454 0.0950906250698706 0.0917831250674404 0.0997762500733135 0.106666875078376

