 0.109147500080199 0.126511875092958 0.103910625076351 0.104737500076959 0.0928856250682505 0.0859950000631875 0.0691818750508337 0.0474075000348343 0.0319725000234928 0.0214987500157968 0.0264600000194423 0.023152500017012 0.0322481250236953 0.0490612500360494 0.0650475000477959 0.0763481250560993 0.0865462500635925 0.102256875075136 0.114384375084047 0.118518750087085 0.127063125093363
 0.12568500009235 0.119345625087692 0.114935625084452 0.103359375075946 0.0882000000648076 0.0815850000599471 0.0683550000502262 0.0542981250398974 0.0391387500287585 0.0256331250188347 0.0209475000153918 0.0253575000186322 0.0429975000315938 0.0606375000445556 0.0647718750475934 0.0680793750500236 0.0956418750702757 0.100878750074124 0.114384375084047 0.124858125091743 0.130370625095793
 0.130921875096199 0.122653125090123 0.114108750083845 0.109423125080402 0.0909562500668328 0.0818606250601497 0.0780018750573144 0.0581568750427328 0.0449268750330115 0.0457537500336191 0.0366581250269357 0.0366581250269357 0.0504393750370621 0.0595350000437455 0.0644962500473909 0.0824118750605547 0.0788287500579219 0.111076875081617 0.113557500083439 0.118243125086882 0.132575625097414
 0.142773750104908 0.126511875092958 0.118518750087085 0.113557500083439 0.0945393750694656 0.0898537500660227 0.0744187500546816 0.0628425000461758 0.0631181250463783 0.0520931250382772 0.0468562500344292 0.0515418750378722 0.0589837500433404 0.0700087500514413 0.0702843750516438 0.0887512500652127 0.0959175000704782 0.109147500080199 0.114384375084047 0.110801250081414 0.138363750101667
 0.128992500094781 0.129543750095186 0.112179375082427 0.103635000076149 0.108045000079389 0.103635000076149 0.0928856250682505 0.0766237500563018 0.072489375053264 0.0617400000453657 0.0642206250471884 0.0697331250512388 0.0689062500506312 0.0700087500514413 0.0818606250601497 0.0909562500668328 0.107218125078782 0.110525625081212 0.123204375090528 0.126236250092755 0.129819375095388
 0.131748750096806 0.131473125096604 0.132300000097211 0.108871875079997 0.103083750075744 0.0978468750718958 0.0928856250682505 0.0865462500635925 0.0821362500603522 0.0755212500554917 0.0760725000558967 0.0727650000534665 0.0807581250593396 0.0804825000591371 0.0945393750694656 0.101154375074326 0.11576250008506 0.1201725000883 0.131748750096806 0.140293125103085 0.137536875101059
 0.139466250102477 0.132024375097009 0.125960625092553 0.132575625097414 0.111628125082022 0.0995006250731109 0.104737500076959 0.103910625076351 0.0926100000680479 0.0840656250617698 0.0928856250682505 0.0873731250642001 0.0953662500700731 0.104186250076554 0.101705625074731 0.105288750077364 0.114935625084452 0.125409375092148 0.1419468751043 0.132851250097616 0.136434375100249
 0.1419468751043 0.132300000097211 0.157106250115439 0.130095000095591 0.119896875088097 0.131748750096806 0.11907000008749 0.112730625082832 0.105564375077566 0.108045000079389 0.0964687500708832 0.108045000079389 0.0970200000712883 0.106942500078579 0.117691875086477 0.105564375077566 0.118518750087085 0.144427500106123 0.117691875086477 0.143325000105313 0.154350000113414
 0.149940000110173 0.148010625108756 0.138915000102072 0.133678125098224 0.137261250100857 0.113006250083034 0.11686500008587 0.116038125085262 0.114384375084047 0.106666875078376 0.115486875084857 0.113557500083439 0.123755625090933 0.116038125085262 0.12127500008911 0.117140625086072 0.136434375100249 0.132300000097211 0.141120000103692 0.148837500109363 0.145805625107135
 0.161240625118477 0.149388750109768 0.151869375111591 0.148837500109363 0.142498125104705 0.138639375101869 0.131197500096401 0.12568500009235 0.120723750088705 0.136710000100452 0.127338750093566 0.12237750008992 0.136985625100654 0.129543750095186 0.130646250095996 0.133678125098224 0.141120000103692 0.152971875112401 0.147459375108351 0.145530000106933 0.162894375119692
 0.151869375111591 0.160689375118072 0.146081250107338 0.148286250108958 0.149940000110173 0.151318125111186 0.138639375101869 0.131197500096401 0.129268125094983 0.125409375092148 0.135056250099237 0.123204375090528 0.125409375092148 0.12348000009073 0.131748750096806 0.128716875094578 0.146908125107946 0.136158750100047 0.14525437510673 0.143600625105515 0.162343125119287

