 0.0884756250650101 0.0887512500652127 0.0746943750548841 0.0785531250577194 0.0702843750516438 0.0617400000453657 0.0531956250390873 0.0435487500319989 0.0418950000307837 0.0396900000291635 0.039414375028961 0.0391387500287585 0.0463050000340242 0.0529200000388848 0.0520931250382772 0.0719381250528589 0.0614643750451631 0.073040625053669 0.0840656250617698 0.0912318750670353 0.0890268750654152
 0.0986737500725034 0.0837900000615673 0.079931250058732 0.0733162500538715 0.0719381250528589 0.0573300000421252 0.0595350000437455 0.0496125000364545 0.0377606250277458 0.0383118750281509 0.039414375028961 0.0429975000315938 0.0465806250342267 0.0479587500352393 0.059810625043948 0.0576056250423278 0.0680793750500236 0.0700087500514413 0.0829631250609597 0.0928856250682505 0.0986737500725034
 0.0959175000704782 0.106942500078579 0.0843412500619723 0.0686306250504287 0.0702843750516438 0.0606375000445556 0.0507150000372646 0.0523687500384798 0.0496125000364545 0.0438243750322014 0.0468562500344292 0.0501637500368595 0.0427218750313913 0.0534712500392899 0.0620156250455682 0.0650475000477959 0.0697331250512388 0.0920587500676429 0.0757968750556942 0.0854437500627824 0.0950906250698706
 0.0920587500676429 0.0953662500700731 0.0884756250650101 0.0890268750654152 0.0766237500563018 0.0694575000510363 0.0600862500441505 0.0523687500384798 0.0523687500384798 0.0496125000364545 0.0526443750386823 0.0515418750378722 0.0474075000348343 0.0556762500409101 0.060361875044353 0.0672525000494161 0.0791043750581245 0.0796556250585295 0.0857193750629849 0.0846168750621749 0.100603125073921
 0.0975712500716933 0.0928856250682505 0.0895781250658202 0.0906806250666303 0.0890268750654152 0.0746943750548841 0.0631181250463783 0.0669768750492136 0.0631181250463783 0.0523687500384798 0.0537468750394924 0.0562275000413151 0.0592593750435429 0.0628425000461758 0.0675281250496186 0.0782775000575169 0.0788287500579219 0.0796556250585295 0.0928856250682505 0.0915075000672379 0.105840000077769
 0.0967443750710857 0.0882000000648076 0.0904050000664278 0.0928856250682505 0.0824118750605547 0.0768993750565043 0.0752456250552892 0.0644962500473909 0.0675281250496186 0.0647718750475934 0.0691818750508337 0.0683550000502262 0.066150000048606 0.0711112500522514 0.0810337500595421 0.0843412500619723 0.0890268750654152 0.0876487500644026 0.0939881250690605 0.0945393750694656 0.102256875075136
 0.101981250074934 0.103635000076149 0.101705625074731 0.08627062506339 0.0928856250682505 0.0876487500644026 0.0686306250504287 0.0796556250585295 0.0653231250479984 0.0708356250520489 0.0700087500514413 0.0716625000526564 0.0777262500571119 0.0757968750556942 0.0840656250617698 0.08627062506339 0.102532500075339 0.0945393750694656 0.0959175000704782 0.100603125073921 0.107769375079187
 0.102532500075339 0.108045000079389 0.102808125075541 0.0926100000680479 0.0906806250666303 0.0909562500668328 0.0848925000623774 0.0807581250593396 0.08627062506339 0.0782775000575169 0.0766237500563018 0.0722137500530615 0.0774506250569093 0.0766237500563018 0.079931250058732 0.0824118750605547 0.100603125073921 0.093161250068453 0.100603125073921 0.100603125073921 0.100327500073719
 0.108871875079997 0.0992250000729084 0.100327500073719 0.101430000074529 0.0876487500644026 0.102532500075339 0.100878750074124 0.0810337500595421 0.0843412500619723 0.0857193750629849 0.0895781250658202 0.0851681250625799 0.0843412500619723 0.0815850000599471 0.0959175000704782 0.0915075000672379 0.100878750074124 0.102532500075339 0.0948150000696681 0.111903750082224 0.111628125082022
 0.118794375087287 0.100051875073516 0.0995006250731109 0.106942500078579 0.100878750074124 0.093161250068453 0.0909562500668328 0.0917831250674404 0.100327500073719 0.0879243750646051 0.0950906250698706 0.0837900000615673 0.0824118750605547 0.0959175000704782 0.0970200000712883 0.0995006250731109 0.0898537500660227 0.0995006250731109 0.0978468750718958 0.110250000081009 0.106115625077971
 0.114935625084452 0.106115625077971 0.0978468750718958 0.105288750077364 0.108596250079794 0.101154375074326 0.0978468750718958 0.0975712500716933 0.093712500068858 0.0942637500692631 0.105840000077769 0.0926100000680479 0.0906806250666303 0.0912318750670353 0.101981250074934 0.100327500073719 0.105288750077364 0.0923343750678454 0.116589375085667 0.0986737500725034 0.105840000077769

