 0.597453983454338 0.525005244596917 0.461488542036987 0.397971839477057 0.295749646294669 0.221316010482252 0.215361319617259 0.131995647507353 0.0704638419024215 0.0426752845324525 0.0267961088924701 0.0496224238749447 0.0694713934249226 0.12604095664236 0.16970868965231 0.236202737644735 0.303689234114661 0.360258797332098 0.460496093559488 0.55874849283188 0.54981645653439
 0.602416225841832 0.55874849283188 0.464465887469484 0.365221039719593 0.305674131069659 0.243149876987227 0.167723792697313 0.129018302074856 0.112146677957375 0.065501599514927 0.0674864964699248 0.056569563217437 0.0903128114523994 0.129018302074856 0.172686035084807 0.235210289167236 0.291779852384674 0.351326761034608 0.469428129856978 0.571650323039366 0.649061304284281
 0.572642771516865 0.536914626326904 0.460496093559488 0.407896324252046 0.317583512799645 0.25009701632972 0.174670932039805 0.136957889894847 0.118101368822368 0.084358120587406 0.101229744704887 0.0932901568848961 0.107184435569881 0.139935235327344 0.1786407259498 0.235210289167236 0.295749646294669 0.389039803179567 0.45851119660449 0.557756044354381 0.605393571274329
 0.621272746914311 0.589514395634346 0.476375269199471 0.388047354702068 0.356289003422103 0.283840264564683 0.217346216572257 0.186580313769791 0.138942786849845 0.12604095664236 0.131003199029854 0.138942786849845 0.125048508164861 0.202459489409773 0.237195186122234 0.281855367609685 0.323538203664639 0.418813257504534 0.47736771767697 0.539891971759401 0.643106613419287
 0.664940479924263 0.57661256542686 0.498209135704447 0.439654675532011 0.380107766882077 0.316591064322147 0.229255598302243 0.216353768094758 0.192535004634785 0.168716241174811 0.183602968337295 0.189557659202288 0.181618071382297 0.211391525707263 0.215361319617259 0.315598615844648 0.371175730584586 0.38606245774707 0.469428129856978 0.623257643869309 0.664940479924263
 0.689751691861736 0.575620116949362 0.557756044354381 0.455533851171994 0.412858566639541 0.327507997574635 0.295749646294669 0.258036604149711 0.263991295014704 0.244142325464726 0.240172531554731 0.213376422662261 0.249104567852221 0.27689312522219 0.288802506952177 0.343387173214617 0.411866118162042 0.451564057261998 0.562718286741876 0.657993340581771 0.64112171646429
 0.66791782535676 0.644099061896786 0.571650323039366 0.526990141551915 0.406903875774547 0.373160627539584 0.339417379304621 0.328500446052133 0.296742094772168 0.272923331312195 0.307659028024656 0.31361371888965 0.292772300862173 0.34040982778212 0.376137972972081 0.407896324252046 0.481337511586965 0.481337511586965 0.581574807814355 0.656008443626773 0.702653522069222
 0.738381667259183 0.657000892104272 0.648068855806782 0.542869317191898 0.535922177849405 0.463473438991985 0.43171508771202 0.443624469442007 0.399956736432055 0.389039803179567 0.384077560792072 0.37713042144958 0.358273900377101 0.387054906224569 0.448586711829501 0.480345063109466 0.490269547884455 0.551801353489388 0.597453983454338 0.705630867501719 0.715555352276708
 0.689751691861736 0.748306152034172 0.672880067744255 0.673872516221753 0.577605013904359 0.524012796119418 0.508133620479436 0.542869317191898 0.478360166154469 0.441639572487009 0.476375269199471 0.466450784424482 0.503171378091941 0.519050553731924 0.521035450686922 0.526990141551915 0.594476638021841 0.646083958851784 0.657993340581771 0.746321255079174 0.779072054836638
 0.763192879196655 0.735404321826686 0.745328806601675 0.673872516221753 0.657000892104272 0.638144371031793 0.574627668471863 0.553786250444386 0.55874849283188 0.529967486984412 0.54981645653439 0.517065656776926 0.565695632174372 0.557756044354381 0.568672977606869 0.62226519539181 0.630204783211802 0.625242540824307 0.652038649716777 0.706623315979217 0.765177776151653
 0.810830406116603 0.741359012691679 0.664940479924263 0.743343909646677 0.687766794906738 0.645091510374285 0.678834758609248 0.654023546671775 0.607378468229327 0.629212334734303 0.587529498679348 0.593484189544342 0.592491741066843 0.614325607571819 0.619287849959314 0.698683728159226 0.711585558366712 0.729449630961692 0.776094709404141 0.779072054836638 0.78601919417913

