 0.275900676744691 0.142912580759841 0.0932901568848961 0.0833656721099071 0.0416828360549536 0.0456526299649491 0.0456526299649491 0.0456526299649491 0.0297734543249668 0.0406903875774547 0.0367205936674591 0.0337432482349624 0.0416828360549536 0.0337432482349624 0.0426752845324525 0.0535922177849403 0.0694713934249226 0.0774109812449138 0.100237296227388 0.113139126434874 0.296742094772168
 0.301704337159663 0.123063611209863 0.112146677957375 0.0764185327674149 0.0585544601724348 0.0416828360549536 0.0406903875774547 0.046645078442448 0.0297734543249668 0.0337432482349624 0.0347356967124613 0.037713042144958 0.0357281451899602 0.0387054906224569 0.0476375269199469 0.046645078442448 0.0734411873349182 0.0635167025599292 0.111154229479876 0.165738895742315 0.292772300862173
 0.31361371888965 0.175663380517304 0.118101368822368 0.0793958781999115 0.0635167025599292 0.0625242540824303 0.056569563217437 0.037713042144958 0.0436677330099514 0.0258036604149713 0.0347356967124613 0.0396979390999558 0.0287810058474679 0.0426752845324525 0.037713042144958 0.0645091510374281 0.075426084289916 0.0774109812449138 0.11710892034487 0.156806859444825 0.25902905262721
 0.329492894529632 0.201467040932274 0.146882374669836 0.0962675023173928 0.0714562903799204 0.0615318056049315 0.0635167025599292 0.0525997693074414 0.0585544601724348 0.0476375269199469 0.0436677330099514 0.0337432482349624 0.0426752845324525 0.0396979390999558 0.0486299753974458 0.0595469086499337 0.0645091510374281 0.105199538614883 0.155814410967326 0.206429283319769 0.327507997574635
 0.350334312557109 0.230248046779742 0.148867271624834 0.129018302074856 0.0982523992723905 0.0605393571274326 0.0506148723524436 0.0585544601724348 0.0535922177849403 0.0555771147399381 0.0575620116949359 0.0446601814874502 0.0605393571274326 0.0545846662624392 0.0615318056049315 0.0635167025599292 0.101229744704887 0.138942786849845 0.157799307922324 0.256051707194713 0.326515549097136
 0.406903875774547 0.329492894529632 0.218338665049755 0.149859720102333 0.119093817299867 0.113139126434874 0.0992448477498894 0.0595469086499337 0.0625242540824303 0.0486299753974458 0.0674864964699248 0.0615318056049315 0.0724487388574193 0.0714562903799204 0.0972599507948917 0.101229744704887 0.140927683804843 0.147874823147335 0.215361319617259 0.306666579547157 0.41385101511704
 0.468435681379479 0.308651476502155 0.269945985879698 0.200474592454776 0.167723792697313 0.152837065534829 0.100237296227388 0.0853505690649049 0.0784034297224127 0.0853505690649049 0.0744336358124171 0.0645091510374281 0.0744336358124171 0.0873354660199027 0.115124023389872 0.116116471867371 0.162761550309818 0.19650479854478 0.280862919132186 0.293764749339672 0.436677330099514
 0.506148723524438 0.387054906224569 0.328500446052133 0.278878022177188 0.231240495257241 0.179633174427299 0.143905029237339 0.132988095984852 0.113139126434874 0.0913052599298983 0.103214641659885 0.0764185327674149 0.0932901568848961 0.112146677957375 0.142912580759841 0.157799307922324 0.215361319617259 0.262006398059707 0.325523100619637 0.398964287954556 0.487292202451959
 0.507141172001937 0.408888772729545 0.402934081864552 0.325523100619637 0.247119670897223 0.251089464807219 0.208414180274767 0.162761550309818 0.137950338372346 0.140927683804843 0.140927683804843 0.142912580759841 0.142912580759841 0.171693586607308 0.213376422662261 0.228263149824744 0.290787403907175 0.338424930827122 0.394002045567061 0.465458335946983 0.524012796119418
 0.653031098194276 0.532944832416908 0.454541402694495 0.438662227054512 0.410873669684543 0.366213488197092 0.300711888682164 0.319568409754643 0.28582516151968 0.273915779789693 0.278878022177188 0.287810058474678 0.290787403907175 0.292772300862173 0.293764749339672 0.332470239962129 0.374153076017083 0.433699984667018 0.505156275046939 0.492254444839453 0.612340710616821

