 0.807853060684106 0.829686927189082 0.748306152034172 0.729449630961692 0.709600661411714 0.639136819509292 0.569665426084368 0.551801353489388 0.491261996361954 0.45851119660449 0.459503645081989 0.466450784424482 0.485307305496961 0.534929729371906 0.573635219994364 0.623257643869309 0.717540249231705 0.763192879196655 0.729449630961692 0.827702030234084 0.796936127431618
 0.765177776151653 0.776094709404141 0.744336358124176 0.679827207086747 0.682804552519244 0.672880067744255 0.589514395634346 0.528975038506913 0.524012796119418 0.469428129856978 0.48629975397446 0.484314857019462 0.51309586286693 0.553786250444386 0.590506844111845 0.637151922554294 0.695706382726729 0.741359012691679 0.744336358124176 0.795943678954119 0.8138077515491
 0.846558551306564 0.788996539611627 0.783041848746633 0.718532697709204 0.646083958851784 0.609363365184324 0.617302953004316 0.585544601724351 0.532944832416908 0.489277099406957 0.488284650929458 0.528975038506913 0.491261996361954 0.530959935461911 0.627227437779305 0.646083958851784 0.657000892104272 0.692729037294233 0.752275945944167 0.802890818296612 0.830679375666581
 0.862437726946546 0.834649169576577 0.78601919417913 0.721510043141701 0.683797000996743 0.68578189795174 0.624250092346808 0.596461534976839 0.517065656776926 0.525997693074416 0.539891971759401 0.502178929614442 0.551801353489388 0.597453983454338 0.601423777364333 0.684789449474241 0.720517594664202 0.736396770304185 0.760215533764159 0.824724684801588 0.856483036081553
 0.867399969334041 0.841596308919069 0.793958781999121 0.753268394421666 0.763192879196655 0.730442079439191 0.671887619266756 0.629212334734303 0.550808905011889 0.614325607571819 0.568672977606869 0.584552153246852 0.644099061896786 0.630204783211802 0.659978237536769 0.673872516221753 0.707615764456716 0.790981436566625 0.782049400269134 0.806860612206607 0.821747339369091
 0.835641618054076 0.851520793694058 0.833656721099078 0.792966333521622 0.779072054836638 0.757238188331662 0.663948031446764 0.688759243384237 0.627227437779305 0.610355813661823 0.628219886256804 0.612340710616821 0.619287849959314 0.686774346429239 0.737389218781684 0.666925376879261 0.781056951791636 0.816785096981596 0.811822854594102 0.820754890891592 0.834649169576577
 0.9041205630015 0.888241387361518 0.854498139126555 0.784034297224132 0.848543448261561 0.782049400269134 0.720517594664202 0.725479837051697 0.705630867501719 0.7225024916192 0.659978237536769 0.616310504526817 0.696698831204228 0.711585558366712 0.698683728159226 0.734411873349187 0.816785096981596 0.860452829991548 0.880301799541526 0.84060386044157 0.887248938884019
 0.93190912037147 0.860452829991548 0.908090356911496 0.871369763244036 0.863430175424045 0.778079606359139 0.7225024916192 0.690744140339235 0.729449630961692 0.730442079439191 0.710593109889213 0.78601919417913 0.745328806601675 0.772124915494145 0.737389218781684 0.76815512158415 0.867399969334041 0.870377314766537 0.862437726946546 0.934886465803966 0.912060150821491
 0.943818502101457 0.916029944731487 0.860452829991548 0.84060386044157 0.889233835839017 0.834649169576577 0.821747339369091 0.762200430719156 0.789988988089126 0.742351461169178 0.75922308528666 0.723494940096699 0.735404321826686 0.799913472864115 0.788004091134128 0.821747339369091 0.881294248019025 0.861445278469047 0.857475484559052 0.88625649040652 0.905113011478999
 0.919007290163984 0.885264041929021 0.912060150821491 0.846558551306564 0.859460381514049 0.843581205874067 0.850528345216559 0.772124915494145 0.771132467016647 0.793958781999121 0.778079606359139 0.815792648504097 0.802890818296612 0.837626515009073 0.848543448261561 0.887248938884019 0.866407520856542 0.885264041929021 0.956720332308942 0.885264041929021 0.917022393208986
 0.983516441201413 0.897173423659008 0.932901568848969 0.889233835839017 0.924961981028977 0.865415072379043 0.917022393208986 0.836634066531574 0.860452829991548 0.811822854594102 0.910075253866494 0.804875715251609 0.824724684801588 0.908090356911496 0.854498139126555 0.855490587604054 0.856483036081553 0.881294248019025 0.911067702343993 0.970614610993927 1.02023703486887

