 0.314606167367149 0.27689312522219 0.277885573699689 0.24116498003223 0.176655828994802 0.152837065534829 0.127033405119858 0.0893203629749005 0.0833656721099071 0.0555771147399381 0.0535922177849403 0.0545846662624392 0.0684789449474237 0.0982523992723905 0.111154229479876 0.138942786849845 0.164746447264816 0.209406628752266 0.238187634599733 0.272923331312195 0.337432482349624
 0.287810058474678 0.25009701632972 0.237195186122234 0.198489695499778 0.166731344219814 0.15184461705733 0.127033405119858 0.0932901568848961 0.0635167025599292 0.0615318056049315 0.0575620116949359 0.0704638419024215 0.0774109812449138 0.100237296227388 0.111154229479876 0.166731344219814 0.175663380517304 0.216353768094758 0.237195186122234 0.262998846537205 0.306666579547157
 0.34040982778212 0.258036604149711 0.227270701347245 0.234217840689738 0.183602968337295 0.153829514012328 0.135965441417348 0.114131574912373 0.0913052599298983 0.0784034297224127 0.0694713934249226 0.0903128114523994 0.100237296227388 0.0972599507948917 0.127033405119858 0.148867271624834 0.190550107679787 0.229255598302243 0.236202737644735 0.291779852384674 0.325523100619637
 0.318575961277144 0.284832713042181 0.266968640447201 0.228263149824744 0.185587865292292 0.176655828994802 0.15184461705733 0.119093817299867 0.114131574912373 0.0903128114523994 0.100237296227388 0.113139126434874 0.0962675023173928 0.139935235327344 0.133980544462351 0.190550107679787 0.211391525707263 0.238187634599733 0.235210289167236 0.301704337159663 0.346364518647114
 0.363236142764595 0.308651476502155 0.282847816087184 0.248112119374722 0.202459489409773 0.180625622904798 0.162761550309818 0.133980544462351 0.139935235327344 0.124056059687362 0.114131574912373 0.12604095664236 0.118101368822368 0.145889926192337 0.191542556157286 0.182610519859796 0.21436887113976 0.252081913284717 0.293764749339672 0.30468168259216 0.347356967124613
 0.324530652142138 0.305674131069659 0.286817609997179 0.25009701632972 0.227270701347245 0.201467040932274 0.176655828994802 0.168716241174811 0.157799307922324 0.140927683804843 0.138942786849845 0.139935235327344 0.15184461705733 0.165738895742315 0.185587865292292 0.212383974184762 0.228263149824744 0.24116498003223 0.306666579547157 0.299719440204665 0.34040982778212
 0.374153076017083 0.332470239962129 0.339417379304621 0.275900676744691 0.262006398059707 0.230248046779742 0.230248046779742 0.185587865292292 0.165738895742315 0.18757276224729 0.174670932039805 0.174670932039805 0.20543683484227 0.19650479854478 0.224293355914749 0.211391525707263 0.240172531554731 0.280862919132186 0.287810058474678 0.323538203664639 0.396979390999558
 0.380107766882077 0.37713042144958 0.32254575518714 0.301704337159663 0.280862919132186 0.235210289167236 0.242157428509729 0.228263149824744 0.20543683484227 0.213376422662261 0.221316010482252 0.227270701347245 0.201467040932274 0.243149876987227 0.245134773942225 0.261013949582208 0.254066810239715 0.327507997574635 0.330485343007131 0.344379621692116 0.37713042144958
 0.399956736432055 0.371175730584586 0.317583512799645 0.324530652142138 0.288802506952177 0.287810058474678 0.316591064322147 0.240172531554731 0.253074361762216 0.247119670897223 0.243149876987227 0.253074361762216 0.257044155672212 0.278878022177188 0.291779852384674 0.286817609997179 0.323538203664639 0.316591064322147 0.334455136917127 0.380107766882077 0.438662227054512
 0.433699984667018 0.423775499892029 0.389039803179567 0.360258797332098 0.318575961277144 0.323538203664639 0.297734543249667 0.27689312522219 0.271930882834696 0.31361371888965 0.265976191969702 0.281855367609685 0.247119670897223 0.292772300862173 0.270938434357197 0.325523100619637 0.339417379304621 0.343387173214617 0.383085112314573 0.405911427297048 0.38606245774707
 0.466450784424482 0.434692433144517 0.385070009269571 0.38606245774707 0.383085112314573 0.338424930827122 0.321553306709641 0.277885573699689 0.311628821934652 0.310636373457153 0.293764749339672 0.284832713042181 0.318575961277144 0.296742094772168 0.343387173214617 0.341402276259619 0.343387173214617 0.380107766882077 0.439654675532011 0.44064712400951 0.482329960064464

