 0.529967486984412 0.483322408541963 0.427745293802024 0.418813257504534 0.37713042144958 0.33147779148463 0.25902905262721 0.218338665049755 0.208414180274767 0.204444386364771 0.131995647507353 0.183602968337295 0.197497247022279 0.243149876987227 0.279870470654687 0.309643924979654 0.363236142764595 0.375145524494582 0.452556505739497 0.457518748126992 0.500194032659445
 0.519050553731924 0.47736771767697 0.439654675532011 0.418813257504534 0.348349415602112 0.306666579547157 0.262998846537205 0.24116498003223 0.231240495257241 0.18757276224729 0.174670932039805 0.220323562004753 0.220323562004753 0.244142325464726 0.299719440204665 0.314606167367149 0.399956736432055 0.391024700134565 0.423775499892029 0.489277099406957 0.51309586286693
 0.510118517434434 0.479352614631967 0.455533851171994 0.363236142764595 0.342394724737118 0.345372070169615 0.294757197817171 0.243149876987227 0.226278252869747 0.206429283319769 0.184595416814794 0.206429283319769 0.235210289167236 0.269945985879698 0.287810058474678 0.314606167367149 0.362243694287096 0.395986942522059 0.468435681379479 0.478360166154469 0.565695632174372
 0.498209135704447 0.492254444839453 0.441639572487009 0.423775499892029 0.405911427297048 0.347356967124613 0.330485343007131 0.278878022177188 0.236202737644735 0.244142325464726 0.252081913284717 0.213376422662261 0.265976191969702 0.271930882834696 0.312621270412151 0.352319209512107 0.402934081864552 0.393009597089562 0.428737742279523 0.50416382656944 0.518058105254425
 0.539891971759401 0.529967486984412 0.453548954216996 0.461488542036987 0.416828360549536 0.351326761034608 0.342394724737118 0.31361371888965 0.281855367609685 0.281855367609685 0.263991295014704 0.269945985879698 0.287810058474678 0.348349415602112 0.324530652142138 0.347356967124613 0.393009597089562 0.41385101511704 0.523020347641919 0.523020347641919 0.553786250444386
 0.56768052912937 0.505156275046939 0.454541402694495 0.496224238749449 0.459503645081989 0.421790602937031 0.373160627539584 0.353311657989606 0.352319209512107 0.353311657989606 0.308651476502155 0.324530652142138 0.328500446052133 0.355296554944604 0.375145524494582 0.428737742279523 0.45851119660449 0.460496093559488 0.501186481136943 0.521035450686922 0.543861765669396
 0.582567256291854 0.533937280894407 0.501186481136943 0.491261996361954 0.464465887469484 0.434692433144517 0.414843463594538 0.398964287954556 0.39499449404456 0.372168179062085 0.367205936674591 0.343387173214617 0.382092663837074 0.369190833629589 0.415835912072037 0.393009597089562 0.456526299649493 0.470420578334477 0.512103414389431 0.554778698921884 0.584552153246852
 0.557756044354381 0.581574807814355 0.550808905011889 0.500194032659445 0.506148723524438 0.449579160307 0.448586711829501 0.411866118162042 0.411866118162042 0.384077560792072 0.389039803179567 0.425760396847026 0.40392653034205 0.399956736432055 0.427745293802024 0.430722639234521 0.524012796119418 0.547831559579392 0.542869317191898 0.599438880409335 0.587529498679348
 0.612340710616821 0.603408674319331 0.568672977606869 0.552793801966887 0.487292202451959 0.525005244596917 0.468435681379479 0.452556505739497 0.426752845324525 0.441639572487009 0.444616917919506 0.437669778577013 0.437669778577013 0.464465887469484 0.456526299649493 0.468435681379479 0.524012796119418 0.550808905011889 0.575620116949362 0.566688080651871 0.620280298436812
 0.646083958851784 0.593484189544342 0.601423777364333 0.526990141551915 0.548824008056891 0.512103414389431 0.515080759821928 0.484314857019462 0.499201584181946 0.454541402694495 0.446601814874504 0.457518748126992 0.474390372244473 0.478360166154469 0.500194032659445 0.544854214146895 0.519050553731924 0.556763595876882 0.605393571274329 0.617302953004316 0.638144371031793
 0.674864964699252 0.677842310131749 0.629212334734303 0.62226519539181 0.56768052912937 0.529967486984412 0.555771147399383 0.53195238393941 0.503171378091941 0.525997693074416 0.501186481136943 0.506148723524438 0.518058105254425 0.545846662624394 0.5408844202369 0.537907074804403 0.569665426084368 0.563710735219375 0.638144371031793 0.65005375276178 0.716547800754207

