 0.230799999471497 0.179599999588739 0.145599999666594 0.11359999973987 0.108799999750862 0.0891999997957434 0.0675999998452047 0.0627999998561961 0.0511999998827586 0.0451999998964979 0.0315999999276402 0.0407999999065733 0.0443999998983298 0.0671999998461206 0.0647999998516163 0.0979999997755925 0.100399999770097 0.125999999711476 0.140399999678502 0.183999999578663 0.244399999440355
 0.243599999442187 0.164399999623545 0.129599999703232 0.112399999742618 0.104399999760937 0.0915999997902477 0.0727999998332973 0.0527999998790948 0.0503999998845905 0.0431999999010776 0.0367999999157328 0.0427999999019936 0.0531999998781789 0.0583999998662715 0.0635999998543642 0.0807999998149783 0.104799999760021 0.118399999728879 0.135199999690409 0.157599999639116 0.242399999444934
 0.254399999417456 0.176399999596066 0.149999999656519 0.132799999695905 0.103999999761853 0.0903999997929955 0.0887999997966593 0.0719999998351292 0.0527999998790948 0.0503999998845905 0.0411999999056574 0.0487999998882543 0.054399999875431 0.0571999998690194 0.0731999998323814 0.0915999997902477 0.0971999997774244 0.134799999691325 0.139999999679418 0.182399999582327 0.222399999490732
 0.251599999423868 0.17879999959057 0.157199999640032 0.14519999966751 0.115999999734375 0.0995999997719287 0.0795999998177262 0.0751999998278016 0.0651999998507004 0.054399999875431 0.0639999998534482 0.0627999998561961 0.0635999998543642 0.070399999838793 0.0695999998406249 0.100399999770097 0.125599999712392 0.123199999717888 0.1579999996382 0.180399999586907 0.246399999435775
 0.256799999411961 0.207199999525538 0.160799999631788 0.143999999670258 0.120399999724299 0.120399999724299 0.0967999997783403 0.0815999998131464 0.0751999998278016 0.0687999998424568 0.0695999998406249 0.0719999998351292 0.0771999998232219 0.0799999998168102 0.100399999770097 0.121599999721551 0.131199999699569 0.144799999668426 0.15599999964278 0.20439999953195 0.253199999420204
 0.264799999393642 0.217599999501723 0.188799999567672 0.169999999610721 0.142399999673922 0.133199999694989 0.107999999752694 0.0923999997884158 0.0923999997884158 0.0887999997966593 0.0847999998058188 0.0931999997865839 0.0995999997719287 0.0899999997939115 0.111199999745366 0.135999999688577 0.149599999657435 0.167199999617133 0.17679999959515 0.218799999498975 0.262799999398222
 0.288399999339603 0.231599999469665 0.204799999531034 0.170399999609805 0.139999999679418 0.147999999661099 0.128799999705064 0.117999999729795 0.0955999997810882 0.106799999755442 0.108399999751778 0.0991999997728446 0.114399999738038 0.108799999750862 0.140799999677586 0.14319999967209 0.157599999639116 0.191999999560344 0.203199999534698 0.219999999496228 0.283999999349678
 0.301599999309377 0.238799999453178 0.220799999494396 0.212399999513631 0.189199999566756 0.155199999644612 0.131999999697737 0.121199999722467 0.119199999727047 0.123599999716972 0.137599999684913 0.12639999971056 0.12439999971514 0.138399999683081 0.157599999639116 0.145599999666594 0.167999999615301 0.21039999951821 0.214399999509051 0.237199999456842 0.299599999313957
 0.312799999283731 0.278799999361585 0.249599999428447 0.222399999490732 0.201199999539277 0.207199999525538 0.158399999637284 0.173199999603394 0.143599999671174 0.137199999685829 0.128799999705064 0.143599999671174 0.146799999663847 0.144399999669342 0.163599999625377 0.177199999594234 0.197599999547521 0.216399999504471 0.239199999452262 0.265999999390894 0.337599999226944
 0.342399999215953 0.29399999932678 0.255999999413792 0.25479999941654 0.227599999478825 0.21919999949806 0.201599999538361 0.196799999549353 0.182399999582327 0.175599999597898 0.171199999607974 0.169999999610721 0.180399999586907 0.199599999542941 0.207199999525538 0.229999999473329 0.224799999485236 0.259599999405549 0.282799999352426 0.292399999330444 0.349199999200383
 0.38919999910879 0.335999999230608 0.332799999237935 0.305199999301134 0.299599999313957 0.270799999379903 0.271199999378987 0.258799999407381 0.235599999460506 0.223999999487068 0.235199999461422 0.246799999434859 0.246399999435775 0.259999999404633 0.26559999939181 0.279199999360669 0.285599999346014 0.293199999328612 0.338399999225112 0.347599999204046 0.38719999911337

