 0.368799999155502 0.318799999269993 0.263999999395474 0.209599999520042 0.181199999585075 0.143999999670258 0.123199999717888 0.0891999997957434 0.0691999998415409 0.0499999998855065 0.0407999999065733 0.0491999998873384 0.070399999838793 0.0935999997856679 0.105199999759105 0.160399999632704 0.180799999585991 0.197999999546605 0.251999999422952 0.324799999256254 0.353599999190307
 0.371599999149091 0.318799999269993 0.256799999411961 0.230399999472413 0.181199999585075 0.141599999675754 0.121999999720635 0.0975999997765084 0.0771999998232219 0.0503999998845905 0.0423999999029095 0.0487999998882543 0.0719999998351292 0.0951999997820041 0.115199999736207 0.162799999627209 0.168799999613469 0.201999999537445 0.26359999939639 0.313999999280984 0.34399999921229
 0.353599999190307 0.301599999309377 0.248399999431195 0.215999999505387 0.188399999568588 0.157599999639116 0.146399999664762 0.105599999758189 0.0907999997920796 0.0803999998158943 0.0591999998644396 0.0739999998305495 0.085999999803071 0.115999999734375 0.137599999684913 0.155599999643696 0.186399999573167 0.209199999520958 0.266799999389063 0.332799999237935 0.350399999197635
 0.374799999141763 0.303199999305714 0.266799999389063 0.230799999471497 0.197599999547521 0.166399999618965 0.155199999644612 0.139999999679418 0.114799999737123 0.093999999784752 0.0975999997765084 0.0871999998003231 0.10959999974903 0.125999999711476 0.138799999682166 0.173199999603394 0.190799999563092 0.22119999949348 0.269199999383567 0.322799999260833 0.373999999143595
 0.353199999191223 0.329999999244347 0.264799999393642 0.240799999448598 0.20439999953195 0.207199999525538 0.173999999601562 0.140399999678502 0.148799999659267 0.134399999692241 0.10959999974903 0.130799999700485 0.131199999699569 0.14119999967667 0.167199999617133 0.186799999572251 0.210799999517294 0.249999999427531 0.280399999357921 0.32439999925717 0.394399999096883
 0.376799999137184 0.322399999261749 0.298399999316705 0.248799999430279 0.240799999448598 0.209999999519126 0.177599999593318 0.164399999623545 0.160399999632704 0.127199999708728 0.141999999674838 0.160399999632704 0.167199999617133 0.167199999617133 0.185999999574083 0.195599999552101 0.223599999487984 0.249199999429363 0.288399999339603 0.344399999211374 0.39599999909322
 0.401199999081313 0.357599999181148 0.328799999247095 0.292399999330444 0.253599999419288 0.22119999949348 0.212399999513631 0.188399999568588 0.167999999615301 0.170399999609805 0.166799999618049 0.19359999955668 0.201199999539277 0.209599999520042 0.200799999540193 0.211599999515463 0.268799999384483 0.281999999354258 0.318799999269993 0.34399999921229 0.385599999117034
 0.412399999055667 0.375199999140848 0.337599999226944 0.296399999321284 0.281599999355173 0.251199999424784 0.242399999444934 0.233999999464169 0.21919999949806 0.211999999514547 0.226399999481572 0.216399999504471 0.201999999537445 0.236799999457758 0.264799999393642 0.247999999432111 0.263199999397306 0.307599999295638 0.3135999992819 0.359599999176569 0.422799999031853
 0.423599999030021 0.385999999116118 0.34399999921229 0.303999999303882 0.314399999280068 0.3135999992819 0.290799999334107 0.266399999389978 0.271599999378071 0.248799999430279 0.261999999400054 0.255199999415624 0.26359999939639 0.261199999401885 0.275599999368912 0.289199999337771 0.29399999932678 0.331199999241599 0.318799999269993 0.382399999124361 0.396399999092304
 0.435199999003459 0.405999999070322 0.380799999128025 0.351599999194887 0.349199999200383 0.331999999239767 0.319599999268161 0.321599999263581 0.301999999308461 0.300799999311209 0.306399999298386 0.317199999273656 0.300799999311209 0.331599999240683 0.341199999218701 0.318799999269993 0.359199999177484 0.355599999185728 0.379199999131688 0.392799999100547 0.423999999029105
 0.448399998973234 0.430799999013534 0.417199999044676 0.375999999139016 0.374799999141763 0.385999999116118 0.367999999157334 0.36959999915367 0.361199999172905 0.370399999151839 0.368399999156418 0.372799999146343 0.359199999177484 0.371199999150007 0.396399999092304 0.387999999111538 0.375199999140848 0.403199999076733 0.421999999033685 0.407999999065742 0.431599999011702

