 0.362799999169241 0.271599999378071 0.205599999529202 0.153999999647359 0.147199999662931 0.115599999735291 0.0959999997801722 0.0675999998452047 0.0591999998644396 0.0455999998955819 0.0343999999212285 0.0399999999084052 0.0615999998589439 0.0791999998186421 0.0951999997820041 0.122799999718804 0.134399999692241 0.158399999637284 0.197199999548437 0.276799999366165 0.366799999160082
 0.343599999213205 0.26559999939181 0.217199999502639 0.160799999631788 0.133599999694073 0.113199999740786 0.0995999997719287 0.0739999998305495 0.0567999998699353 0.0487999998882543 0.0391999999102371 0.0511999998827586 0.0675999998452047 0.0847999998058188 0.0907999997920796 0.119999999725215 0.134799999691325 0.1579999996382 0.198799999544773 0.25279999942112 0.337999999226028
 0.34399999921229 0.281199999356089 0.220399999495312 0.179199999589655 0.129999999702316 0.134399999692241 0.107999999752694 0.0931999997865839 0.0751999998278016 0.0591999998644396 0.0499999998855065 0.0627999998561961 0.0679999998442887 0.078399999820474 0.114399999738038 0.134399999692241 0.149199999658351 0.169599999611637 0.197599999547521 0.267199999388147 0.339599999222365
 0.327199999250758 0.255199999415624 0.216399999504471 0.199999999542025 0.156799999640948 0.133599999694073 0.123599999716972 0.0967999997783403 0.085999999803071 0.0707999998378771 0.0775999998223059 0.0855999998039869 0.0819999998122305 0.100799999769181 0.111999999743534 0.142399999673922 0.15599999964278 0.171199999607974 0.20439999953195 0.261999999400054 0.356399999183896
 0.341999999216869 0.288799999338687 0.243999999441271 0.216399999504471 0.160399999632704 0.159599999634536 0.136399999687661 0.118399999728879 0.101599999767349 0.0963999997792563 0.0927999997874998 0.0911999997911636 0.0987999997737606 0.119199999727047 0.135599999689493 0.147599999662015 0.163999999624461 0.185599999574999 0.233999999464169 0.289199999337771 0.359999999175653
 0.361999999171073 0.287599999341435 0.238799999453178 0.2231999994889 0.195599999552101 0.175199999598814 0.146399999664762 0.141599999675754 0.117599999730711 0.110799999746282 0.118399999728879 0.117599999730711 0.125999999711476 0.148799999659267 0.149599999657435 0.173599999602478 0.193999999555764 0.221999999491648 0.234399999463253 0.309999999290143 0.382799999123445
 0.351599999194887 0.307999999294723 0.267999999386315 0.242399999444934 0.201599999538361 0.197199999548437 0.171999999606142 0.149999999656519 0.13919999968125 0.149199999658351 0.120399999724299 0.138399999683081 0.147599999662015 0.158399999637284 0.175999999596982 0.177199999594234 0.203999999532866 0.248399999431195 0.268799999384483 0.301599999309377 0.36559999916283
 0.389599999107874 0.329199999246179 0.293199999328612 0.273599999373492 0.231199999470581 0.225599999483404 0.195599999552101 0.183199999580495 0.167199999617133 0.170399999609805 0.151999999651939 0.156799999640948 0.164399999623545 0.208799999521874 0.186799999572251 0.216399999504471 0.227199999479741 0.261999999400054 0.273999999372576 0.319199999269077 0.375599999139932
 0.389999999106958 0.343599999213205 0.288399999339603 0.284399999348762 0.283999999349678 0.243199999443102 0.226799999480656 0.218399999499891 0.208799999521874 0.212399999513631 0.203599999533782 0.20639999952737 0.224399999486152 0.22119999949348 0.227999999477909 0.23799999945501 0.251199999424784 0.287999999340519 0.3135999992819 0.32839999924801 0.400399999083144
 0.413599999052919 0.381599999126193 0.335999999230608 0.316799999274572 0.30679999929747 0.307199999296554 0.262799999398222 0.269999999381735 0.26559999939181 0.280799999357005 0.263199999397306 0.28519999934693 0.277199999365249 0.263199999397306 0.287599999341435 0.310399999289227 0.319199999269077 0.324799999256254 0.351999999193971 0.365199999163746 0.416399999046508
 0.434399999005291 0.411199999058415 0.406399999069406 0.382399999124361 0.35479999918756 0.36959999915367 0.360399999174737 0.323999999258086 0.329999999244347 0.339999999221449 0.338799999224197 0.347199999204962 0.337999999226028 0.362799999169241 0.372799999146343 0.356399999183896 0.370399999151839 0.372799999146343 0.393999999097799 0.415599999048339 0.436399999000711

