 0.281199999356089 0.233999999464169 0.183599999579579 0.142399999673922 0.12639999971056 0.101599999767349 0.0823999998113145 0.0731999998323814 0.0659999998488685 0.0627999998561961 0.0715999998360452 0.0559999998717672 0.0595999998635237 0.0731999998323814 0.0715999998360452 0.0931999997865839 0.123999999716056 0.158399999637284 0.173999999601562 0.240799999448598 0.299199999314873
 0.27239999937624 0.238799999453178 0.181599999584159 0.142799999673006 0.115199999736207 0.0907999997920796 0.07799999982139 0.0587999998653556 0.0627999998561961 0.0571999998690194 0.0647999998516163 0.0587999998653556 0.0607999998607758 0.0695999998406249 0.0795999998177262 0.094399999783836 0.129199999704148 0.159599999634536 0.183999999578663 0.239199999452262 0.273199999374408
 0.28519999934693 0.242799999444018 0.190799999563092 0.149599999657435 0.121999999720635 0.0995999997719287 0.078399999820474 0.0639999998534482 0.0527999998790948 0.0655999998497844 0.0647999998516163 0.0611999998598599 0.0547999998745151 0.0631999998552801 0.0831999998094826 0.103599999762769 0.137599999684913 0.158799999636368 0.169999999610721 0.238799999453178 0.279599999359753
 0.299999999313041 0.251999999422952 0.193999999555764 0.151999999651939 0.115599999735291 0.0955999997810882 0.0831999998094826 0.0651999998507004 0.0683999998433728 0.0639999998534482 0.0791999998186421 0.0715999998360452 0.0643999998525323 0.0643999998525323 0.0759999998259697 0.105999999757273 0.122399999719719 0.13919999968125 0.189199999566756 0.236799999457758 0.271999999377156
 0.284799999347846 0.248399999431195 0.187199999571336 0.152399999651023 0.12639999971056 0.109999999748114 0.0823999998113145 0.0763999998250538 0.0683999998433728 0.0855999998039869 0.0759999998259697 0.0807999998149783 0.0759999998259697 0.0727999998332973 0.0855999998039869 0.103599999762769 0.128799999705064 0.158399999637284 0.189199999566756 0.264799999393642 0.303199999305714
 0.280799999357005 0.25479999941654 0.213199999511799 0.161599999629956 0.131199999699569 0.121599999721551 0.106399999756357 0.0967999997783403 0.100399999770097 0.0979999997755925 0.101599999767349 0.0895999997948274 0.105999999757273 0.0951999997820041 0.109999999748114 0.123199999717888 0.129199999704148 0.173599999602478 0.20439999953195 0.255599999414708 0.303999999303882
 0.281199999356089 0.234399999463253 0.211599999515463 0.173199999603394 0.146399999664762 0.123599999716972 0.123199999717888 0.127199999708728 0.125199999713308 0.122399999719719 0.131999999697737 0.122799999718804 0.127199999708728 0.111999999743534 0.133999999693157 0.129199999704148 0.149199999658351 0.169199999612553 0.20839999952279 0.258399999408297 0.322799999260833
 0.339199999223281 0.273599999373492 0.212399999513631 0.202399999536529 0.163599999625377 0.165199999621713 0.156399999641864 0.136799999686745 0.13919999968125 0.153999999647359 0.151599999652855 0.142799999673006 0.149999999656519 0.155599999643696 0.147599999662015 0.166399999618965 0.159199999635452 0.177599999593318 0.202799999535613 0.259199999406465 0.31759999927274
 0.334799999233356 0.262399999399138 0.224799999485236 0.215999999505387 0.193999999555764 0.193199999557596 0.185199999575915 0.205599999529202 0.187999999569504 0.186399999573167 0.193199999557596 0.183199999580495 0.195999999551185 0.180799999585991 0.191199999562176 0.203999999532866 0.222399999490732 0.22519999948432 0.235199999461422 0.283999999349678 0.339599999222365
 0.369999999152755 0.290399999335023 0.296799999320368 0.276799999366165 0.264799999393642 0.261199999401885 0.259999999404633 0.229999999473329 0.256399999412877 0.226399999481572 0.253199999420204 0.247599999433027 0.243999999441271 0.228799999476077 0.239599999451346 0.270799999379903 0.274799999370744 0.262799999398222 0.307999999294723 0.301599999309377 0.363199999168325
 0.359199999177484 0.370399999151839 0.35679999918298 0.308399999293807 0.300399999312125 0.316399999275488 0.276799999366165 0.275199999369828 0.275999999367996 0.282399999353342 0.280799999357005 0.277999999363417 0.287199999342351 0.296799999320368 0.2959999993222 0.312399999284647 0.303599999304798 0.326799999251674 0.337599999226944 0.356399999183896 0.388799999109706

