 0.141120000035256 0.116865000029196 0.0848925000212088 0.0926100000231368 0.0893025000223105 0.052920000013221 0.052920000013221 0.0418950000104666 0.0253575000063351 0.0209475000052333 0.0132300000033052 0.017640000004407 0.0308700000077123 0.0231525000057842 0.0518175000129456 0.0551250000137719 0.0628425000157 0.0782775000195561 0.098122500024514 0.126787500031675 0.148837500037184
 0.124582500031125 0.124582500031125 0.0926100000231368 0.0793800000198316 0.0694575000173526 0.0606375000151491 0.0562275000140473 0.0264600000066105 0.0286650000071614 0.0231525000057842 0.0264600000066105 0.0242550000060596 0.0242550000060596 0.0485100000121193 0.052920000013221 0.0628425000157 0.0672525000168017 0.0738675000184544 0.0970200000242386 0.120172500030023 0.127890000031951
 0.15214500003801 0.112455000028095 0.0948150000236877 0.0948150000236877 0.0738675000184544 0.0518175000129456 0.0672525000168017 0.0429975000107421 0.0573300000143228 0.0330750000082631 0.0231525000057842 0.0297675000074368 0.0330750000082631 0.0429975000107421 0.0418950000104666 0.0837900000209333 0.0771750000192807 0.0826875000206579 0.0937125000234123 0.123480000030849 0.124582500031125
 0.120172500030023 0.143325000035807 0.106942500026718 0.0749700000187298 0.0915075000228614 0.0782775000195561 0.0639450000159754 0.0418950000104666 0.0463050000115684 0.0374850000093649 0.0429975000107421 0.045202500011293 0.0407925000101912 0.0584325000145982 0.0683550000170772 0.070560000017628 0.0749700000187298 0.0837900000209333 0.105840000026442 0.109147500027268 0.127890000031951
 0.130095000032502 0.124582500031125 0.0959175000239631 0.105840000026442 0.0848925000212088 0.0848925000212088 0.0573300000143228 0.0628425000157 0.0716625000179035 0.0507150000126702 0.045202500011293 0.0606375000151491 0.070560000017628 0.0639450000159754 0.0771750000192807 0.0859950000214842 0.0893025000223105 0.110250000027544 0.0948150000236877 0.106942500026718 0.143325000035807
 0.142222500035531 0.134505000033603 0.123480000030849 0.108045000026993 0.106942500026718 0.0859950000214842 0.0694575000173526 0.0716625000179035 0.0639450000159754 0.0683550000170772 0.0771750000192807 0.0639450000159754 0.0793800000198316 0.0749700000187298 0.0650475000162509 0.0760725000190052 0.0959175000239631 0.111352500027819 0.126787500031675 0.140017500034981 0.138915000034705
 0.147735000036908 0.124582500031125 0.132300000033053 0.122377500030574 0.104737500026167 0.098122500024514 0.0870975000217596 0.0870975000217596 0.070560000017628 0.0904050000225859 0.0859950000214842 0.0694575000173526 0.0716625000179035 0.0937125000234123 0.0793800000198316 0.0970200000242386 0.108045000026993 0.110250000027544 0.117967500029472 0.140017500034981 0.151042500037735
 0.16427250004104 0.145530000036358 0.142222500035531 0.131197500032777 0.128992500032226 0.122377500030574 0.108045000026993 0.100327500025065 0.0915075000228614 0.0826875000206579 0.0826875000206579 0.0904050000225859 0.0837900000209333 0.104737500026167 0.0870975000217596 0.117967500029472 0.136710000034154 0.158760000039663 0.117967500029472 0.151042500037735 0.168682500042142
 0.133402500033328 0.144427500036082 0.156555000039112 0.131197500032777 0.116865000029196 0.134505000033603 0.0948150000236877 0.098122500024514 0.10143000002534 0.110250000027544 0.0926100000231368 0.100327500025065 0.109147500027268 0.102532500025616 0.104737500026167 0.119070000029747 0.135607500033879 0.140017500034981 0.148837500037184 0.156555000039112 0.157657500039387
 0.189630000047375 0.149940000037459 0.179707500044896 0.149940000037459 0.143325000035807 0.11355750002837 0.128992500032226 0.111352500027819 0.11355750002837 0.134505000033603 0.10143000002534 0.117967500029472 0.127890000031951 0.11355750002837 0.143325000035807 0.146632500036633 0.134505000033603 0.155452500038836 0.138915000034705 0.168682500042142 0.154350000038561
 0.17860500004462 0.181912500045447 0.143325000035807 0.157657500039387 0.135607500033879 0.145530000036358 0.116865000029196 0.114660000028646 0.116865000029196 0.115762500028921 0.130095000032502 0.116865000029196 0.138915000034705 0.138915000034705 0.134505000033603 0.154350000038561 0.159862500039938 0.162067500040489 0.169785000042417 0.168682500042142 0.165375000041315

