 0.463473438991985 0.371175730584586 0.338424930827122 0.286817609997179 0.321553306709641 0.251089464807219 0.210399077229764 0.203451937887272 0.20543683484227 0.175663380517304 0.165738895742315 0.164746447264816 0.184595416814794 0.182610519859796 0.212383974184762 0.244142325464726 0.274908228267192 0.317583512799645 0.360258797332098 0.391024700134565 0.389039803179567
 0.405911427297048 0.398964287954556 0.342394724737118 0.320560858232142 0.286817609997179 0.246127222419724 0.209406628752266 0.240172531554731 0.195512350067281 0.180625622904798 0.179633174427299 0.183602968337295 0.180625622904798 0.201467040932274 0.212383974184762 0.262998846537205 0.287810058474678 0.33147779148463 0.36819838515209 0.389039803179567 0.43171508771202
 0.412858566639541 0.370183282107088 0.342394724737118 0.338424930827122 0.262998846537205 0.272923331312195 0.230248046779742 0.211391525707263 0.224293355914749 0.174670932039805 0.179633174427299 0.167723792697313 0.190550107679787 0.19650479854478 0.23223294373474 0.272923331312195 0.303689234114661 0.343387173214617 0.379115318404578 0.369190833629589 0.404918978819549
 0.396979390999558 0.399956736432055 0.39499449404456 0.38606245774707 0.314606167367149 0.302696785637162 0.274908228267192 0.237195186122234 0.207421731797268 0.182610519859796 0.184595416814794 0.204444386364771 0.224293355914749 0.23223294373474 0.24116498003223 0.302696785637162 0.336440033872125 0.317583512799645 0.384077560792072 0.416828360549536 0.432707536189519
 0.436677330099514 0.402934081864552 0.39499449404456 0.3592663488546 0.301704337159663 0.299719440204665 0.261013949582208 0.258036604149711 0.255059258717214 0.227270701347245 0.23223294373474 0.23223294373474 0.23223294373474 0.263991295014704 0.268953537402199 0.295749646294669 0.30468168259216 0.334455136917127 0.404918978819549 0.426752845324525 0.484314857019462
 0.475382820721972 0.439654675532011 0.446601814874504 0.383085112314573 0.362243694287096 0.355296554944604 0.325523100619637 0.293764749339672 0.244142325464726 0.271930882834696 0.257044155672212 0.249104567852221 0.265976191969702 0.300711888682164 0.279870470654687 0.316591064322147 0.338424930827122 0.373160627539584 0.411866118162042 0.391024700134565 0.475382820721972
 0.450571608784499 0.408888772729545 0.410873669684543 0.382092663837074 0.338424930827122 0.36819838515209 0.32254575518714 0.320560858232142 0.307659028024656 0.299719440204665 0.312621270412151 0.249104567852221 0.338424930827122 0.295749646294669 0.316591064322147 0.343387173214617 0.361251245809597 0.421790602937031 0.423775499892029 0.44064712400951 0.498209135704447
 0.45851119660449 0.483322408541963 0.464465887469484 0.41385101511704 0.402934081864552 0.371175730584586 0.363236142764595 0.328500446052133 0.354304106467105 0.346364518647114 0.303689234114661 0.324530652142138 0.339417379304621 0.341402276259619 0.380107766882077 0.375145524494582 0.383085112314573 0.414843463594538 0.410873669684543 0.500194032659445 0.48629975397446
 0.474390372244473 0.515080759821928 0.469428129856978 0.418813257504534 0.398964287954556 0.396979390999558 0.424767948369528 0.371175730584586 0.355296554944604 0.367205936674591 0.360258797332098 0.34934186407961 0.363236142764595 0.393009597089562 0.393009597089562 0.39499449404456 0.402934081864552 0.414843463594538 0.455533851171994 0.506148723524438 0.539891971759401
 0.52202789916442 0.530959935461911 0.482329960064464 0.470420578334477 0.433699984667018 0.408888772729545 0.438662227054512 0.407896324252046 0.388047354702068 0.410873669684543 0.392017148612064 0.414843463594538 0.40392653034205 0.396979390999558 0.385070009269571 0.450571608784499 0.392017148612064 0.49523179027195 0.480345063109466 0.54981645653439 0.553786250444386
 0.506148723524438 0.473397923766974 0.517065656776926 0.497216687226948 0.500194032659445 0.449579160307 0.442632020964508 0.42278305141453 0.408888772729545 0.415835912072037 0.450571608784499 0.423775499892029 0.45851119660449 0.476375269199471 0.437669778577013 0.470420578334477 0.460496093559488 0.487292202451959 0.509126068956935 0.560733389786878 0.564703183696874

